Cell HMS LINCS ID	Cell Name	Small Molecule HMS LINCS ID	Small Molecule Name	Small Mol Concentration	Small Mol Conc Unit	LJP Library Plate	Timepoint	Timepoint Unit	Mean Total Cell Count Before Treatment	Mean Total Cell Count After Treatment	Mean Total Control Cell Count	Mean Relative Cell Count	Mean Relative Growth Rate After Treatment
50105	BT-20	10068-101-1	Vemurafenib	3.33	uM	LJP5	72	hr	1657	5138	5505	0.9332	0.9045
50105	BT-20	10481-101-1	Withaferin A	3.33	uM	LJP5	72	hr	1657	907	5505	0.1649	-0.1949
50105	BT-20	10481-101-1	Withaferin A	3.33	uM	LJP6	72	hr	1657	901	5505	0.1637	-0.1966
50105	BT-20	10064-101-1	WYE-125132	3.33	uM	LJP6	72	hr	1657	2216	5505	0.4025	0.1451
50105	BT-20	10084-101-1	WZ3105	3.33	uM	LJP5	72	hr	1657	1370	5505	0.2490	-0.0746
50105	BT-20	10086-101-1	XMD11-50	3.33	uM	LJP6	72	hr	1657	3453	5505	0.6272	0.4666
50105	BT-20	10149-102-1	Y39983	3.33	uM	LJP6	72	hr	1657	4304	5505	0.7818	0.6878
50105	BT-20	10109-101-1	YM 201636	3.33	uM	LJP5	72	hr	1657	3958	5505	0.7189	0.5978
50105	BT-20	10053-101-1	ZSTK474	3.33	uM	LJP6	72	hr	1657	1697	5505	0.3083	0.0103
50105	BT-20	10133-101-1	Afatinib	10.0	uM	LJP6	72	hr	1657	1569	5505	0.2851	-0.0229
50105	BT-20	10035-101-1	Sigma A6730	10.0	uM	LJP5	72	hr	1657	2745	5505	0.4987	0.2827
50105	BT-20	10011-101-1	Alvocidib	10.0	uM	LJP6	72	hr	1657	1169	5505	0.2124	-0.1269
50105	BT-20	10004-101-1	AT-7519	10.0	uM	LJP6	72	hr	1657	922	5505	0.1675	-0.1912
50105	BT-20	10158-101-1	AZD 5438	10.0	uM	LJP6	72	hr	1657	1023	5505	0.1859	-0.1648
50105	BT-20	10059-101-1	AZD-6482	10.0	uM	LJP5	72	hr	1657	1556	5505	0.2827	-0.0263
50105	BT-20	10006-101-1	AZD7762	10.0	uM	LJP6	72	hr	1657	836	5505	0.1519	-0.2135
50105	BT-20	10007-101-1	AZD8055	10.0	uM	LJP6	72	hr	1657	1508	5505	0.2740	-0.0388
50105	BT-20	10164-101-1	AZD8330	10.0	uM	LJP5	72	hr	1657	4562	5505	0.8287	0.7549
50105	BT-20	10067-101-1	Barasertib	10.0	uM	LJP5	72	hr	1657	1851	5505	0.3362	0.0502
50105	BT-20	10041-101-1	BI-2536	10.0	uM	LJP6	72	hr	1657	1646	5505	0.2991	-0.0029
50105	BT-20	10028-102-1	BMS345541	10.0	uM	LJP6	72	hr	1657	1686	5505	0.3064	0.0075
50105	BT-20	10132-101-1	SNS-032	10.0	uM	LJP6	72	hr	1657	1155	5505	0.2098	-0.1307
50105	BT-20	10234-101-1	GDC-0980	10.0	uM	LJP5	72	hr	1657	1222	5505	0.2221	-0.1131
50105	BT-20	10122-101-1	NVP-AEW541	10.0	uM	LJP5	72	hr	1657	5335	5505	0.9690	0.9557
50105	BT-20	10046-101-1	SB590885	10.0	uM	LJP5	72	hr	1657	5018	5505	0.9114	0.8733
50105	BT-20	10190-101-1	PIK-93	10.0	uM	LJP5	72	hr	1657	2006	5505	0.3644	0.0906
50105	BT-20	10031-101-1	KIN001-043	10.0	uM	LJP6	72	hr	1657	3221	5505	0.5851	0.4064
50105	BT-20	10233-101-1	Alpelisib	10.0	uM	LJP5	72	hr	1657	1445	5505	0.2625	-0.0552
50105	BT-20	10161-101-1	Luminespib	10.0	uM	LJP5	72	hr	1657	1806	5505	0.3281	0.0386
50105	BT-20	10045-101-1	A443654	10.0	uM	LJP6	72	hr	1657	652	5505	0.1185	-0.2613
50105	BT-20	10063-102-1	OSI-027	10.0	uM	LJP6	72	hr	1657	2255	5505	0.4096	0.1553
50105	BT-20	10087-101-1	XMD11-85h	10.0	uM	LJP6	72	hr	1657	4287	5505	0.7787	0.6833
50105	BT-20	10017-101-1	HG-6-64-01	10.0	uM	LJP6	72	hr	1657	904	5505	0.1642	-0.1959
50105	BT-20	10039-101-1	WH-4-025	10.0	uM	LJP5	72	hr	1657	1145	5505	0.2080	-0.1332
50105	BT-20	10082-101-1	WZ-4-145	10.0	uM	LJP6	72	hr	1657	2493	5505	0.4529	0.2172
50105	BT-20	10091-101-1	XMD16-144	10.0	uM	LJP5	72	hr	1657	1812	5505	0.3292	0.0402
50105	BT-20	10177-101-1	Brivanib	10.0	uM	LJP5	72	hr	1657	4549	5505	0.8262	0.7514
50105	BT-20	10147-101-1	Buparlisib	10.0	uM	LJP5	72	hr	1657	924	5505	0.1680	-0.1905
50105	BT-20	10055-101-1	BX-912	10.0	uM	LJP5	72	hr	1657	2697	5505	0.4899	0.2701
50105	BT-20	10120-102-1	Canertinib	10.0	uM	LJP6	72	hr	1657	1183	5505	0.2150	-0.1232
50105	BT-20	10117-101-1	Celastrol	10.0	uM	LJP6	72	hr	1657	890	5505	0.1618	-0.1994
50105	BT-20	10025-101-1	CGP60474	10.0	uM	LJP5	72	hr	1657	1176	5505	0.2136	-0.1252
50105	BT-20	10025-101-1	CGP60474	10.0	uM	LJP6	72	hr	1657	673	5505	0.1224	-0.2557
50105	BT-20	10180-101-1	CHIR-99021	10.0	uM	LJP6	72	hr	1657	4839	5505	0.8790	0.8268
50105	BT-20	10010-101-1	CP724714	10.0	uM	LJP5	72	hr	1657	3680	5505	0.6684	0.5256
50105	BT-20	10009-101-1	CP466722	10.0	uM	LJP5	72	hr	1657	3529	5505	0.6410	0.4863
50105	BT-20	10027-101-1	Crizotinib	10.0	uM	LJP5	72	hr	1657	1646	5505	0.2990	-0.0031
50105	BT-20	10140-101-1	Momelotinib	10.0	uM	LJP5	72	hr	1657	2213	5505	0.4020	0.1444
50105	BT-20	10020-101-1	Dasatinib	10.0	uM	LJP5	72	hr	1657	1283	5505	0.2332	-0.0972
50105	BT-20	10020-101-1	Dasatinib	10.0	uM	LJP6	72	hr	1657	1008	5505	0.1831	-0.1688
50105	BT-20	10127-101-1	Dovitinib	10.0	uM	LJP5	72	hr	1657	2575	5505	0.4678	0.2385
50105	BT-20	10069-101-1	Enzastaurin	10.0	uM	LJP5	72	hr	1657	6867	5505	1.2473	1.3538
50105	BT-20	10097-101-1	Erlotinib	10.0	uM	LJP5	72	hr	1657	3520	5505	0.6393	0.4840
50105	BT-20	10157-101-1	Foretinib	10.0	uM	LJP5	72	hr	1657	1525	5505	0.2771	-0.0344
50105	BT-20	10040-101-1	R406	10.0	uM	LJP6	72	hr	1657	2463	5505	0.4474	0.2093
50105	BT-20	10047-101-1	GDC-0941	10.0	uM	LJP6	72	hr	1657	1554	5505	0.2823	-0.0270
50105	BT-20	10098-101-1	Gefitinib	10.0	uM	LJP6	72	hr	1657	4280	5505	0.7775	0.6817
50105	BT-20	10108-101-1	Geldanamycin	10.0	uM	LJP5	72	hr	1657	1357	5505	0.2466	-0.0780
50105	BT-20	10108-101-1	Geldanamycin	10.0	uM	LJP6	72	hr	1657	1353	5505	0.2458	-0.0791
50105	BT-20	10172-101-1	GSK1059615	10.0	uM	LJP5	72	hr	1657	772	5505	0.1403	-0.2300
50105	BT-20	10172-101-1	GSK1059615	10.0	uM	LJP6	72	hr	1657	837	5505	0.1520	-0.2133
50105	BT-20	10134-101-1	GSK1904529A	10.0	uM	LJP6	72	hr	1657	5435	5505	0.9872	0.9816
50105	BT-20	10146-101-1	Omipalisib	10.0	uM	LJP6	72	hr	1657	1130	5505	0.2053	-0.1371
50105	BT-20	10128-101-1	GSK 690693	10.0	uM	LJP5	72	hr	1657	3072	5505	0.5581	0.3677
50105	BT-20	10014-101-1	GW843682X	10.0	uM	LJP6	72	hr	1657	1730	5505	0.3142	0.0188
50105	BT-20	10015-101-1	HG-5-113-01	10.0	uM	LJP5	72	hr	1657	1376	5505	0.2500	-0.0731
50105	BT-20	10016-101-1	HG-5-88-01	10.0	uM	LJP6	72	hr	1657	3006	5505	0.5461	0.3506
50105	BT-20	10023-103-1	Imatinib	10.0	uM	LJP6	72	hr	1657	5268	5505	0.9570	0.9384
50105	BT-20	10100-101-1	JNK-9L	10.0	uM	LJP6	72	hr	1657	1246	5505	0.2264	-0.1068
50105	BT-20	10019-101-1	JW-7-24-1	10.0	uM	LJP6	72	hr	1657	1813	5505	0.3294	0.0405
50105	BT-20	10051-104-1	Lapatinib	10.0	uM	LJP6	72	hr	1657	4252	5505	0.7724	0.6744
50105	BT-20	10115-102-1	LDN-193189	10.0	uM	LJP5	72	hr	1657	545	5505	0.0991	-0.2890
50105	BT-20	10182-101-1	Linifanib	10.0	uM	LJP6	72	hr	1657	2877	5505	0.5227	0.3170
50105	BT-20	10135-101-1	Linsitinib	10.0	uM	LJP5	72	hr	1657	4391	5505	0.7976	0.7104
50105	BT-20	10479-102-1	Mitoxantrone	10.0	uM	LJP5	72	hr	1657	1047	5505	0.1902	-0.1587
50105	BT-20	10479-102-1	Mitoxantrone	10.0	uM	LJP6	72	hr	1657	924	5505	0.1679	-0.1906
50105	BT-20	10057-102-1	MK2206	10.0	uM	LJP6	72	hr	1657	1838	5505	0.3340	0.0470
50105	BT-20	10018-101-1	Neratinib	10.0	uM	LJP5	72	hr	1657	2883	5505	0.5238	0.3186
50105	BT-20	10099-101-1	Nilotinib	10.0	uM	LJP5	72	hr	1657	2060	5505	0.3742	0.1045
50105	BT-20	10151-101-1	Nintedanib	10.0	uM	LJP6	72	hr	1657	3332	5505	0.6053	0.4352
50105	BT-20	10061-101-1	NU7441	10.0	uM	LJP5	72	hr	1657	2467	5505	0.4481	0.2103
50105	BT-20	10232-101-1	BEZ235	10.0	uM	LJP5	72	hr	1657	1976	5505	0.3590	0.0829
50105	BT-20	10024-101-1	NVP-TAE684	10.0	uM	LJP6	72	hr	1657	1604	5505	0.2915	-0.0138
50105	BT-20	10071-101-1	Palbociclib	10.0	uM	LJP6	72	hr	1657	2337	5505	0.4246	0.1767
50105	BT-20	10101-101-1	PD0325901	10.0	uM	LJP5	72	hr	1657	3192	5505	0.5798	0.3988
50105	BT-20	10101-101-1	PD0325901	10.0	uM	LJP6	72	hr	1657	3157	5505	0.5734	0.3896
50105	BT-20	10026-101-1	PD173074	10.0	uM	LJP6	72	hr	1657	5503	5505	0.9996	0.9994
50105	BT-20	10048-101-1	PD184352	10.0	uM	LJP5	72	hr	1657	2987	5505	0.5426	0.3455
50105	BT-20	10159-101-1	Pelitinib	10.0	uM	LJP5	72	hr	1657	1202	5505	0.2184	-0.1183
50105	BT-20	10116-101-1	PF431396	10.0	uM	LJP5	72	hr	1657	1706	5505	0.3099	0.0125
50105	BT-20	10112-101-1	PF477736	10.0	uM	LJP5	72	hr	1657	2114	5505	0.3840	0.1186
50105	BT-20	10072-101-1	PF562271	10.0	uM	LJP6	72	hr	1657	1301	5505	0.2364	-0.0925
50105	BT-20	10125-101-1	PHA-665752	10.0	uM	LJP5	72	hr	1657	4059	5505	0.7372	0.6240
50105	BT-20	10073-101-1	PHA-793887	10.0	uM	LJP6	72	hr	1657	1369	5505	0.2488	-0.0749
50105	BT-20	10126-101-1	PI103	10.0	uM	LJP6	72	hr	1657	1434	5505	0.2605	-0.0581
50105	BT-20	10049-101-1	PLX-4720	10.0	uM	LJP5	72	hr	1657	2924	5505	0.5311	0.3291
50105	BT-20	10075-101-1	QL-X-138	10.0	uM	LJP6	72	hr	1657	1231	5505	0.2237	-0.1108
50105	BT-20	10077-101-1	QL-XII-47	10.0	uM	LJP6	72	hr	1657	799	5505	0.1452	-0.2231
50105	BT-20	10480-101-1	Radicicol	10.0	uM	LJP5	72	hr	1657	1506	5505	0.2737	-0.0393
50105	BT-20	10480-101-1	Radicicol	10.0	uM	LJP6	72	hr	1657	1525	5505	0.2770	-0.0345
50105	BT-20	10001-101-1	Seliciclib	10.0	uM	LJP5	72	hr	1657	2184	5505	0.3967	0.1369
50105	BT-20	10138-105-1	Ruxolitinib	10.0	uM	LJP5	72	hr	1657	3984	5505	0.7237	0.6047
50105	BT-20	10148-101-1	XL147	10.0	uM	LJP5	72	hr	1657	2185	5505	0.3969	0.1370
50105	BT-20	10032-101-1	Saracatinib	10.0	uM	LJP6	72	hr	1657	2213	5505	0.4020	0.1443
50105	BT-20	10056-101-1	Selumetinib	10.0	uM	LJP6	72	hr	1657	5417	5505	0.9840	0.9770
50105	BT-20	10052-101-1	Sirolimus	10.0	uM	LJP6	72	hr	1657	3799	5505	0.6900	0.5565
50105	BT-20	10008-101-1	Sorafenib	10.0	uM	LJP6	72	hr	1657	2825	5505	0.5132	0.3034
50105	BT-20	10119-101-1	SU11274	10.0	uM	LJP5	72	hr	1657	2093	5505	0.3803	0.1133
50105	BT-20	10141-101-1	TG 101348	10.0	uM	LJP5	72	hr	1657	1702	5505	0.3091	0.0115
50105	BT-20	10171-101-1	TGX221	10.0	uM	LJP5	72	hr	1657	5980	5505	1.0862	1.1234
50105	BT-20	10079-101-1	Torin1	10.0	uM	LJP6	72	hr	1657	1080	5505	0.1962	-0.1501
50105	BT-20	10080-101-1	Torin2	10.0	uM	LJP5	72	hr	1657	1242	5505	0.2257	-0.1080
50105	BT-20	10021-101-1	Tozasertib	10.0	uM	LJP5	72	hr	1657	1660	5505	0.3016	0.0007
50105	BT-20	10142-101-1	Trametinib	10.0	uM	LJP5	72	hr	1657	4343	5505	0.7888	0.6979
50105	BT-20	10111-101-1	TWS119	10.0	uM	LJP5	72	hr	1657	1933	5505	0.3512	0.0716
50105	BT-20	10068-101-1	Vemurafenib	10.0	uM	LJP5	72	hr	1657	3848	5505	0.6989	0.5692
50105	BT-20	10481-101-1	Withaferin A	10.0	uM	LJP5	72	hr	1657	933	5505	0.1695	-0.1883
50105	BT-20	10481-101-1	Withaferin A	10.0	uM	LJP6	72	hr	1657	931	5505	0.1692	-0.1887
50105	BT-20	10064-101-1	WYE-125132	10.0	uM	LJP6	72	hr	1657	2019	5505	0.3668	0.0940
50105	BT-20	10084-101-1	WZ3105	10.0	uM	LJP5	72	hr	1657	1126	5505	0.2046	-0.1380
50105	BT-20	10086-101-1	XMD11-50	10.0	uM	LJP6	72	hr	1657	2366	5505	0.4299	0.1842
50105	BT-20	10149-102-1	Y39983	10.0	uM	LJP6	72	hr	1657	2245	5505	0.4079	0.1528
50105	BT-20	10109-101-1	YM 201636	10.0	uM	LJP5	72	hr	1657	2142	5505	0.3892	0.1260
50105	BT-20	10053-101-1	ZSTK474	10.0	uM	LJP6	72	hr	1657	1543	5505	0.2803	-0.0297
50238	Hs 578T	10133-101-1	Afatinib	0.04	uM	LJP6	72	hr	929	3069	3228	0.9509	0.9311
50238	Hs 578T	10035-101-1	Sigma A6730	0.04	uM	LJP5	72	hr	929	3170	3228	0.9822	0.9750
50238	Hs 578T	10011-101-1	Alvocidib	0.04	uM	LJP6	72	hr	929	2245	3228	0.6956	0.5725
50238	Hs 578T	10004-101-1	AT-7519	0.04	uM	LJP6	72	hr	929	3200	3228	0.9913	0.9878
50238	Hs 578T	10158-101-1	AZD 5438	0.04	uM	LJP6	72	hr	929	2947	3228	0.9129	0.8777
50238	Hs 578T	10059-101-1	AZD-6482	0.04	uM	LJP5	72	hr	929	3064	3228	0.9492	0.9286
50238	Hs 578T	10006-101-1	AZD7762	0.04	uM	LJP6	72	hr	929	1764	3228	0.5466	0.3633
50238	Hs 578T	10007-101-1	AZD8055	0.04	uM	LJP6	72	hr	929	1457	3228	0.4516	0.2299
50238	Hs 578T	10164-101-1	AZD8330	0.04	uM	LJP5	72	hr	929	1531	3228	0.4745	0.2621
50238	Hs 578T	10067-101-1	Barasertib	0.04	uM	LJP5	72	hr	929	1898	3228	0.5880	0.4214
50238	Hs 578T	10041-101-1	BI-2536	0.04	uM	LJP6	72	hr	929	899	3228	0.2787	-0.0129
50238	Hs 578T	10028-102-1	BMS345541	0.04	uM	LJP6	72	hr	929	3254	3228	1.0082	1.0116
50238	Hs 578T	10132-101-1	SNS-032	0.04	uM	LJP6	72	hr	929	2686	3228	0.8321	0.7642
50238	Hs 578T	10234-101-1	GDC-0980	0.04	uM	LJP5	72	hr	929	2406	3228	0.7454	0.6425
50238	Hs 578T	10122-101-1	NVP-AEW541	0.04	uM	LJP5	72	hr	929	3371	3228	1.0444	1.0623
50238	Hs 578T	10046-101-1	SB590885	0.04	uM	LJP5	72	hr	929	3913	3228	1.2123	1.2981
50238	Hs 578T	10190-101-1	PIK-93	0.04	uM	LJP5	72	hr	929	3293	3228	1.0203	1.0285
50238	Hs 578T	10031-101-1	KIN001-043	0.04	uM	LJP6	72	hr	929	3342	3228	1.0353	1.0496
50238	Hs 578T	10233-101-1	Alpelisib	0.04	uM	LJP5	72	hr	929	3166	3228	0.9808	0.9730
50238	Hs 578T	10161-101-1	Luminespib	0.04	uM	LJP5	72	hr	929	1342	3228	0.4157	0.1796
50238	Hs 578T	10045-101-1	A443654	0.04	uM	LJP6	72	hr	929	2096	3228	0.6494	0.5077
50238	Hs 578T	10063-102-1	OSI-027	0.04	uM	LJP6	72	hr	929	3225	3228	0.9991	0.9987
50238	Hs 578T	10087-101-1	XMD11-85h	0.04	uM	LJP6	72	hr	929	3182	3228	0.9857	0.9800
50238	Hs 578T	10017-101-1	HG-6-64-01	0.04	uM	LJP6	72	hr	929	3750	3228	1.1619	1.2273
50238	Hs 578T	10039-101-1	WH-4-025	0.04	uM	LJP5	72	hr	929	3269	3228	1.0128	1.0180
50238	Hs 578T	10082-101-1	WZ-4-145	0.04	uM	LJP6	72	hr	929	2380	3228	0.7373	0.6311
50238	Hs 578T	10091-101-1	XMD16-144	0.04	uM	LJP5	72	hr	929	1812	3228	0.5614	0.3842
50238	Hs 578T	10177-101-1	Brivanib	0.04	uM	LJP5	72	hr	929	3078	3228	0.9535	0.9347
50238	Hs 578T	10147-101-1	Buparlisib	0.04	uM	LJP5	72	hr	929	3189	3228	0.9881	0.9833
50238	Hs 578T	10055-101-1	BX-912	0.04	uM	LJP5	72	hr	929	3149	3228	0.9757	0.9659
50238	Hs 578T	10120-102-1	Canertinib	0.04	uM	LJP6	72	hr	929	3209	3228	0.9943	0.9920
50238	Hs 578T	10117-101-1	Celastrol	0.04	uM	LJP6	72	hr	929	3393	3228	1.0511	1.0717
50238	Hs 578T	10025-101-1	CGP60474	0.04	uM	LJP5	72	hr	929	3045	3228	0.9433	0.9204
50238	Hs 578T	10025-101-1	CGP60474	0.04	uM	LJP6	72	hr	929	818	3228	0.2535	-0.0482
50238	Hs 578T	10180-101-1	CHIR-99021	0.04	uM	LJP6	72	hr	929	3117	3228	0.9657	0.9518
50238	Hs 578T	10010-101-1	CP724714	0.04	uM	LJP5	72	hr	929	3174	3228	0.9835	0.9768
50238	Hs 578T	10009-101-1	CP466722	0.04	uM	LJP5	72	hr	929	3355	3228	1.0394	1.0554
50238	Hs 578T	10027-101-1	Crizotinib	0.04	uM	LJP5	72	hr	929	3151	3228	0.9761	0.9665
50238	Hs 578T	10140-101-1	Momelotinib	0.04	uM	LJP5	72	hr	929	2939	3228	0.9106	0.8744
50238	Hs 578T	10020-101-1	Dasatinib	0.04	uM	LJP5	72	hr	929	2282	3228	0.7070	0.5886
50238	Hs 578T	10020-101-1	Dasatinib	0.04	uM	LJP6	72	hr	929	1528	3228	0.4735	0.2606
50238	Hs 578T	10127-101-1	Dovitinib	0.04	uM	LJP5	72	hr	929	2551	3228	0.7904	0.7056
50238	Hs 578T	10069-101-1	Enzastaurin	0.04	uM	LJP5	72	hr	929	3281	3228	1.0165	1.0232
50238	Hs 578T	10097-101-1	Erlotinib	0.04	uM	LJP5	72	hr	929	3145	3228	0.9745	0.9642
50238	Hs 578T	10157-101-1	Foretinib	0.04	uM	LJP5	72	hr	929	3046	3228	0.9438	0.9211
50238	Hs 578T	10040-101-1	R406	0.04	uM	LJP6	72	hr	929	3133	3228	0.9708	0.9589
50238	Hs 578T	10047-101-1	GDC-0941	0.04	uM	LJP6	72	hr	929	2559	3228	0.7927	0.7090
50238	Hs 578T	10098-101-1	Gefitinib	0.04	uM	LJP6	72	hr	929	3235	3228	1.0021	1.0030
50238	Hs 578T	10108-101-1	Geldanamycin	0.04	uM	LJP5	72	hr	929	2552	3228	0.7908	0.7062
50238	Hs 578T	10108-101-1	Geldanamycin	0.04	uM	LJP6	72	hr	929	2701	3228	0.8368	0.7709
50238	Hs 578T	10172-101-1	GSK1059615	0.04	uM	LJP5	72	hr	929	3168	3228	0.9816	0.9742
50238	Hs 578T	10172-101-1	GSK1059615	0.04	uM	LJP6	72	hr	929	2974	3228	0.9213	0.8895
50238	Hs 578T	10134-101-1	GSK1904529A	0.04	uM	LJP6	72	hr	929	3169	3228	0.9817	0.9743
50238	Hs 578T	10146-101-1	Omipalisib	0.04	uM	LJP6	72	hr	929	1409	3228	0.4366	0.2088
50238	Hs 578T	10128-101-1	GSK 690693	0.04	uM	LJP5	72	hr	929	2630	3228	0.8149	0.7401
50238	Hs 578T	10014-101-1	GW843682X	0.04	uM	LJP6	72	hr	929	3236	3228	1.0027	1.0037
50238	Hs 578T	10015-101-1	HG-5-113-01	0.04	uM	LJP5	72	hr	929	3070	3228	0.9512	0.9315
50238	Hs 578T	10016-101-1	HG-5-88-01	0.04	uM	LJP6	72	hr	929	3095	3228	0.9588	0.9421
50238	Hs 578T	10023-103-1	Imatinib	0.04	uM	LJP6	72	hr	929	3231	3228	1.0009	1.0013
50238	Hs 578T	10100-101-1	JNK-9L	0.04	uM	LJP6	72	hr	929	3333	3228	1.0325	1.0456
50238	Hs 578T	10019-101-1	JW-7-24-1	0.04	uM	LJP6	72	hr	929	3051	3228	0.9452	0.9230
50238	Hs 578T	10051-104-1	Lapatinib	0.04	uM	LJP6	72	hr	929	3193	3228	0.9892	0.9848
50238	Hs 578T	10115-102-1	LDN-193189	0.04	uM	LJP5	72	hr	929	3117	3228	0.9657	0.9518
50238	Hs 578T	10182-101-1	Linifanib	0.04	uM	LJP6	72	hr	929	3168	3228	0.9814	0.9739
50238	Hs 578T	10135-101-1	Linsitinib	0.04	uM	LJP5	72	hr	929	3174	3228	0.9834	0.9766
50238	Hs 578T	10479-102-1	Mitoxantrone	0.04	uM	LJP5	72	hr	929	1292	3228	0.4003	0.1580
50238	Hs 578T	10479-102-1	Mitoxantrone	0.04	uM	LJP6	72	hr	929	1329	3228	0.4117	0.1739
50238	Hs 578T	10057-102-1	MK2206	0.04	uM	LJP6	72	hr	929	2927	3228	0.9067	0.8690
50238	Hs 578T	10018-101-1	Neratinib	0.04	uM	LJP5	72	hr	929	2920	3228	0.9047	0.8661
50238	Hs 578T	10099-101-1	Nilotinib	0.04	uM	LJP5	72	hr	929	3632	3228	1.1253	1.1760
50238	Hs 578T	10151-101-1	Nintedanib	0.04	uM	LJP6	72	hr	929	2947	3228	0.9131	0.8780
50238	Hs 578T	10061-101-1	NU7441	0.04	uM	LJP5	72	hr	929	3193	3228	0.9893	0.9850
50238	Hs 578T	10232-101-1	BEZ235	0.04	uM	LJP5	72	hr	929	1562	3228	0.4841	0.2755
50238	Hs 578T	10024-101-1	NVP-TAE684	0.04	uM	LJP6	72	hr	929	2877	3228	0.8915	0.8476
50238	Hs 578T	10071-101-1	Palbociclib	0.04	uM	LJP6	72	hr	929	2313	3228	0.7165	0.6019
50238	Hs 578T	10101-101-1	PD0325901	0.04	uM	LJP5	72	hr	929	1821	3228	0.5642	0.3881
50238	Hs 578T	10101-101-1	PD0325901	0.04	uM	LJP6	72	hr	929	1786	3228	0.5534	0.3728
50238	Hs 578T	10026-101-1	PD173074	0.04	uM	LJP6	72	hr	929	2861	3228	0.8865	0.8406
50238	Hs 578T	10048-101-1	PD184352	0.04	uM	LJP5	72	hr	929	2483	3228	0.7692	0.6759
50238	Hs 578T	10159-101-1	Pelitinib	0.04	uM	LJP5	72	hr	929	3215	3228	0.9961	0.9945
50238	Hs 578T	10116-101-1	PF431396	0.04	uM	LJP5	72	hr	929	2578	3228	0.7987	0.7174
50238	Hs 578T	10112-101-1	PF477736	0.04	uM	LJP5	72	hr	929	3161	3228	0.9793	0.9710
50238	Hs 578T	10072-101-1	PF562271	0.04	uM	LJP6	72	hr	929	2878	3228	0.8918	0.8480
50238	Hs 578T	10125-101-1	PHA-665752	0.04	uM	LJP5	72	hr	929	3287	3228	1.0185	1.0259
50238	Hs 578T	10073-101-1	PHA-793887	0.04	uM	LJP6	72	hr	929	2039	3228	0.6319	0.4830
50238	Hs 578T	10126-101-1	PI103	0.04	uM	LJP6	72	hr	929	2243	3228	0.6950	0.5716
50238	Hs 578T	10049-101-1	PLX-4720	0.04	uM	LJP5	72	hr	929	3436	3228	1.0645	1.0906
50238	Hs 578T	10075-101-1	QL-X-138	0.04	uM	LJP6	72	hr	929	2741	3228	0.8492	0.7883
50238	Hs 578T	10077-101-1	QL-XII-47	0.04	uM	LJP6	72	hr	929	3047	3228	0.9441	0.9215
50238	Hs 578T	10480-101-1	Radicicol	0.04	uM	LJP5	72	hr	929	3370	3228	1.0442	1.0620
50238	Hs 578T	10480-101-1	Radicicol	0.04	uM	LJP6	72	hr	929	3330	3228	1.0316	1.0443
50238	Hs 578T	10001-101-1	Seliciclib	0.04	uM	LJP5	72	hr	929	3284	3228	1.0174	1.0245
50238	Hs 578T	10138-105-1	Ruxolitinib	0.04	uM	LJP5	72	hr	929	3198	3228	0.9908	0.9871
50238	Hs 578T	10148-101-1	XL147	0.04	uM	LJP5	72	hr	929	3301	3228	1.0227	1.0319
50238	Hs 578T	10032-101-1	Saracatinib	0.04	uM	LJP6	72	hr	929	3166	3228	0.9810	0.9733
50238	Hs 578T	10056-101-1	Selumetinib	0.04	uM	LJP6	72	hr	929	2018	3228	0.6251	0.4736
50238	Hs 578T	10052-101-1	Sirolimus	0.04	uM	LJP6	72	hr	929	2228	3228	0.6904	0.5653
50238	Hs 578T	10008-101-1	Sorafenib	0.04	uM	LJP6	72	hr	929	3783	3228	1.1720	1.2415
50238	Hs 578T	10119-101-1	SU11274	0.04	uM	LJP5	72	hr	929	3333	3228	1.0327	1.0459
50238	Hs 578T	10141-101-1	TG 101348	0.04	uM	LJP5	72	hr	929	3318	3228	1.0281	1.0394
50238	Hs 578T	10171-101-1	TGX221	0.04	uM	LJP5	72	hr	929	3021	3228	0.9359	0.9099
50238	Hs 578T	10079-101-1	Torin1	0.04	uM	LJP6	72	hr	929	1429	3228	0.4429	0.2177
50238	Hs 578T	10080-101-1	Torin2	0.04	uM	LJP5	72	hr	929	1403	3228	0.4347	0.2062
50238	Hs 578T	10021-101-1	Tozasertib	0.04	uM	LJP5	72	hr	929	1399	3228	0.4334	0.2044
50238	Hs 578T	10142-101-1	Trametinib	0.04	uM	LJP5	72	hr	929	1525	3228	0.4726	0.2595
50238	Hs 578T	10111-101-1	TWS119	0.04	uM	LJP5	72	hr	929	3301	3228	1.0226	1.0317
50238	Hs 578T	10068-101-1	Vemurafenib	0.04	uM	LJP5	72	hr	929	3317	3228	1.0276	1.0387
50238	Hs 578T	10481-101-1	Withaferin A	0.04	uM	LJP5	72	hr	929	3227	3228	0.9997	0.9995
50238	Hs 578T	10481-101-1	Withaferin A	0.04	uM	LJP6	72	hr	929	3234	3228	1.0020	1.0029
50238	Hs 578T	10064-101-1	WYE-125132	0.04	uM	LJP6	72	hr	929	1422	3228	0.4407	0.2146
50238	Hs 578T	10084-101-1	WZ3105	0.04	uM	LJP5	72	hr	929	888	3228	0.2751	-0.0179
50238	Hs 578T	10086-101-1	XMD11-50	0.04	uM	LJP6	72	hr	929	3165	3228	0.9806	0.9727
50238	Hs 578T	10149-102-1	Y39983	0.04	uM	LJP6	72	hr	929	2906	3228	0.9002	0.8599
