cell_line	small_molecule	concentration	cell_count	cell_count__ctrl	cell_count__time0	GRvalue
Hs 578T	OSI-027	0.12	3013	3359.33333333333	784	0.898978556170592
Hs 578T	OSI-027	0.37	2515.66666666667	3359.33333333333	784	0.742605516576999
Hs 578T	OSI-027	1.11	1735	3359.33333333333	784	0.459945205628489
Hs 578T	OSI-027	3.33	1434.33333333333	3359.33333333333	784	0.333415909498116
Hs 578T	OSI-027	10	1138.33333333333	3359.33333333333	784	0.194395716851403
Hs 578T	PD0325901	0.04	1911.5	3399.33333333333	784	0.523672298892532
Hs 578T	PD0325901	0.12	1610.83333333333	3399.33333333333	784	0.405310748245759
Hs 578T	PD0325901	0.37	1420.83333333333	3399.33333333333	784	0.32439235475696
Hs 578T	PD0325901	1.11	1243.5	3399.33333333333	784	0.243538363633988
Hs 578T	PD0325901	3.33	997	3399.33333333333	784	0.120265315586775
Hs 578T	PD0325901	10	889.333333333333	3399.33333333333	784	0.0613768159954655
Hs 578T	PD173074	0.04	2881.33333333333	3359.33333333333	784	0.858985409400717
Hs 578T	PD173074	0.12	2788	3359.33333333333	784	0.830053022654088
Hs 578T	PD173074	0.37	2816	3359.33333333333	784	0.838785294248388
Hs 578T	PD173074	1.11	2843.33333333333	3359.33333333333	784	0.847265907543871
Hs 578T	PD173074	3.33	2711.33333333333	3359.33333333333	784	0.805905467373856
Hs 578T	PD173074	10	1085	3359.33333333333	784	0.167403564866268
Hs 578T	PD184352	0.04	2735.66666666667	3439.33333333333	784	0.796504082795499
Hs 578T	PD184352	0.12	2434.33333333333	3439.33333333333	784	0.700861860548289
Hs 578T	PD184352	0.37	2201.33333333333	3439.33333333333	784	0.622505292041043
Hs 578T	PD184352	1.11	1982.66666666667	3439.33333333333	784	0.544851185542944
Hs 578T	PD184352	3.33	1826.66666666667	3439.33333333333	784	0.486629113474419
Hs 578T	PD184352	10	1291	3439.33333333333	784	0.263403881678136
Hs 578T	PF431396	0.04	2621.33333333333	3439.33333333333	784	0.76090780665969
Hs 578T	PF431396	0.12	2411.66666666667	3439.33333333333	784	0.693419301844906
Hs 578T	PF431396	0.37	1933	3439.33333333333	784	0.526587556947226
Hs 578T	PF431396	1.11	1297.66666666667	3439.33333333333	784	0.266458084824078
Hs 578T	PF431396	3.33	1120	3439.33333333333	784	0.18199248921779
Hs 578T	PF431396	10	644	3439.33333333333	784	-0.0880896255824142
Hs 578T	PF477736	0.04	3263.66666666667	3439.33333333333	784	0.951446385248853
Hs 578T	PF477736	0.12	2144.66666666667	3439.33333333333	784	0.602790399194037
Hs 578T	PF477736	0.37	977.666666666667	3439.33333333333	784	0.109031865142164
Hs 578T	PF477736	1.11	768.666666666667	3439.33333333333	784	-0.00921639658399953
Hs 578T	PF477736	3.33	739.333333333333	3439.33333333333	784	-0.0271239711412
Hs 578T	PF477736	10	643.666666666667	3439.33333333333	784	-0.088310921034326
Hs 578T	PF562271	0.04	3012	3359.33333333333	784	0.898678298137422
Hs 578T	PF562271	0.12	2742.66666666667	3359.33333333333	784	0.815817125284441
Hs 578T	PF562271	0.37	2500.33333333333	3359.33333333333	784	0.737537789873704
Hs 578T	PF562271	1.11	2165.33333333333	3359.33333333333	784	0.622461885154878
Hs 578T	PF562271	3.33	1668.33333333333	3359.33333333333	784	0.432948199955367
Hs 578T	PF562271	10	649	3359.33333333333	784	-0.086087908586838
Hs 578T	PHA-665752	0.04	3447	3439.33333333333	784	1.00208868584853
Hs 578T	PHA-665752	0.12	3445.66666666667	3439.33333333333	784	1.00172561354014
Hs 578T	PHA-665752	0.37	3447.66666666667	3439.33333333333	784	1.00227019402608
Hs 578T	PHA-665752	1.11	3273.33333333333	3439.33333333333	784	0.954153795213009
Hs 578T	PHA-665752	3.33	3267.66666666667	3439.33333333333	784	0.952567208783456
Hs 578T	PHA-665752	10	807.333333333333	3439.33333333333	784	0.0138430975097434
Hs 578T	PHA-793887	0.04	1821	3359.33333333333	784	0.493981149435649
Hs 578T	PHA-793887	0.12	1639.33333333333	3359.33333333333	784	0.42102833799768
Hs 578T	PHA-793887	0.37	1199	3359.33333333333	784	0.22430618460011
Hs 578T	PHA-793887	1.11	870.666666666667	3359.33333333333	784	0.0512148655999762
Hs 578T	PHA-793887	3.33	736.666666666667	3359.33333333333	784	-0.0292289803240642
Hs 578T	PHA-793887	10	563.333333333333	3359.33333333333	784	-0.14568481934818
Hs 578T	PI103	0.04	2305.66666666667	3359.33333333333	784	0.671728316184251
Hs 578T	PI103	0.12	1595.33333333333	3359.33333333333	784	0.402730180149246
Hs 578T	PI103	0.37	1275.33333333333	3359.33333333333	784	0.260836196316079
Hs 578T	PI103	1.11	1125	3359.33333333333	784	0.187710873193282
Hs 578T	PI103	3.33	1074.66666666667	3359.33333333333	784	0.162094054048922
Hs 578T	PI103	10	962	3359.33333333333	784	0.102373954262728
Hs 578T	PIK-93	0.04	3490.66666666667	3439.33333333333	784	1.01393833380173
Hs 578T	PIK-93	0.12	3465.33333333333	3439.33333333333	784	1.00707338446125
Hs 578T	PIK-93	0.37	3364	3439.33333333333	784	0.97934341899444
Hs 578T	PIK-93	1.11	3125.66666666667	3439.33333333333	784	0.91232132798992
Hs 578T	PIK-93	3.33	2136.66666666667	3439.33333333333	784	0.599984929709177
Hs 578T	PIK-93	10	1118.33333333333	3439.33333333333	784	0.18116762031231
Hs 578T	PLX-4720	0.04	3544	3439.33333333333	784	1.02830486338208
Hs 578T	PLX-4720	0.12	3750.33333333333	3439.33333333333	784	1.08283087682022
Hs 578T	PLX-4720	0.37	3851.33333333333	3439.33333333333	784	1.10894033135908
Hs 578T	PLX-4720	1.11	3805.66666666667	3439.33333333333	784	1.0971806871376
Hs 578T	PLX-4720	3.33	3533	3439.33333333333	784	1.02535121769098
Hs 578T	PLX-4720	10	2668.33333333333	3439.33333333333	784	0.775638580590672
Hs 578T	Palbociclib	0.04	2315.33333333333	3359.33333333333	784	0.675063393542743
Hs 578T	Palbociclib	0.12	2011.66666666667	3359.33333333333	784	0.566555730474992
Hs 578T	Palbociclib	0.37	1788.66666666667	3359.33333333333	784	0.481285520496876
Hs 578T	Palbociclib	1.11	1614	3359.33333333333	784	0.410524905319016
Hs 578T	Palbociclib	3.33	1576	3359.33333333333	784	0.39460655794561
Hs 578T	Palbociclib	10	1411.66666666667	3359.33333333333	784	0.323336226756799
Hs 578T	Pelitinib	0.04	3413.33333333333	3439.33333333333	784	0.992898152615272
Hs 578T	Pelitinib	0.12	3241.66666666667	3439.33333333333	784	0.945268770599289
Hs 578T	Pelitinib	0.37	2854.66666666667	3439.33333333333	784	0.832723578187911
Hs 578T	Pelitinib	1.11	2712.66666666667	3439.33333333333	784	0.789407757382594
Hs 578T	Pelitinib	3.33	2011.66666666667	3439.33333333333	784	0.555402940012809
Hs 578T	Pelitinib	10	598	3439.33333333333	784	-0.119225632576263
Hs 578T	QL-X-138	0.04	2834.33333333333	3359.33333333333	784	0.844478243345731
Hs 578T	QL-X-138	0.12	2595	3359.33333333333	784	0.768570839193928
Hs 578T	QL-X-138	0.37	2213.33333333333	3359.33333333333	784	0.639496297432197
Hs 578T	QL-X-138	1.11	1826.66666666667	3359.33333333333	784	0.496193965818932
Hs 578T	QL-X-138	3.33	1522.33333333333	3359.33333333333	784	0.371779037506729
Hs 578T	QL-X-138	10	708.333333333333	3359.33333333333	784	-0.0471977177139853
Hs 578T	QL-XII-47	0.04	2951.33333333333	3359.33333333333	784	0.880363997196389
Hs 578T	QL-XII-47	0.12	2810.66666666667	3359.33333333333	784	0.837125521727758
Hs 578T	QL-XII-47	0.37	2375	3359.33333333333	784	0.695489391117147
Hs 578T	QL-XII-47	1.11	1660.66666666667	3359.33333333333	784	0.429807592589841
Hs 578T	QL-XII-47	3.33	1056	3359.33333333333	784	0.152434471646864
Hs 578T	QL-XII-47	10	604	3359.33333333333	784	-0.116842274317044
Hs 578T	R406	0.04	3305.66666666667	3359.33333333333	784	0.984715718429261
Hs 578T	R406	0.12	3018	3359.33333333333	784	0.900479064189021
Hs 578T	R406	0.37	2836	3359.33333333333	784	0.844994826782457
Hs 578T	R406	1.11	2584	3359.33333333333	784	0.764995670718284
Hs 578T	R406	3.33	2007.33333333333	3359.33333333333	784	0.564947334322081
Hs 578T	R406	10	984	3359.33333333333	784	0.114312028834642
Hs 578T	Radicicol	0.04	3503	3399.33333333333	784	1.02859164845212
Hs 578T	Radicicol	0.12	3162.66666666667	3399.33333333333	784	0.932952395096301
Hs 578T	Radicicol	0.37	2359.16666666667	3399.33333333333	784	0.682953865527832
Hs 578T	Radicicol	1.11	1405.33333333333	3399.33333333333	784	0.317545717491633
Hs 578T	Radicicol	3.33	950.333333333333	3399.33333333333	784	0.0951748641324395
Hs 578T	Radicicol	10	876.833333333333	3399.33333333333	784	0.05430141668666
Hs 578T	Rapamycin	0.04	2208.66666666667	3359.33333333333	784	0.637848718258242
Hs 578T	Rapamycin	0.12	2163	3359.33333333333	784	0.621628808300106
Hs 578T	Rapamycin	0.37	2169	3359.33333333333	784	0.623770056742914
Hs 578T	Rapamycin	1.11	2204	3359.33333333333	784	0.636199315206321
Hs 578T	Rapamycin	3.33	2171.66666666667	3359.33333333333	784	0.624720727073545
Hs 578T	Rapamycin	10	2173.66666666667	3359.33333333333	784	0.625433328737637
Hs 578T	Ruxolitinib	0.04	3397.33333333333	3439.33333333333	784	0.988513493862563
Hs 578T	Ruxolitinib	0.12	3358.33333333333	3439.33333333333	784	0.977779713352313
Hs 578T	Ruxolitinib	0.37	3325.33333333333	3439.33333333333	784	0.968645450216504
Hs 578T	Ruxolitinib	1.11	3270.66666666667	3439.33333333333	784	0.953407348210669
Hs 578T	Ruxolitinib	3.33	3095	3439.33333333333	784	0.903502954470012
Hs 578T	Ruxolitinib	10	2411	3439.33333333333	784	0.693199841735031
Hs 578T	SB590885	0.04	4024.33333333333	3439.33333333333	784	1.15283089489922
Hs 578T	SB590885	0.12	3915.33333333333	3439.33333333333	784	1.12529703986596
Hs 578T	SB590885	0.37	3859.66666666667	3439.33333333333	784	1.11107824560453
Hs 578T	SB590885	1.11	3899.66666666667	3439.33333333333	784	1.12130626247155
Hs 578T	SB590885	3.33	3899.33333333333	3439.33333333333	784	1.12122125986778
Hs 578T	SB590885	10	1398	3439.33333333333	784	0.311453827266093
Hs 578T	SU11274	0.04	3511	3439.33333333333	784	1.01942923512706
Hs 578T	SU11274	0.12	3406.66666666667	3439.33333333333	784	0.991072541190688
Hs 578T	SU11274	0.37	3255	3439.33333333333	784	0.949015428203397
Hs 578T	SU11274	1.11	3035.33333333333	3439.33333333333	784	0.88621145697962
Hs 578T	SU11274	3.33	2815	3439.33333333333	784	0.820741107959871
Hs 578T	SU11274	10	1074.33333333333	3439.33333333333	784	0.159150114886983
Hs 578T	Saracatinib	0.04	3306.66666666667	3359.33333333333	784	0.985001701825996
Hs 578T	Saracatinib	0.12	3081	3359.33333333333	784	0.919275055209875
Hs 578T	Saracatinib	0.37	2790.66666666667	3359.33333333333	784	0.830886640262575
Hs 578T	Saracatinib	1.11	2412.66666666667	3359.33333333333	784	0.708245903395989
Hs 578T	Saracatinib	3.33	2156	3359.33333333333	784	0.619126750329974
Hs 578T	Saracatinib	10	1457	3359.33333333333	784	0.343412522340227
Hs 578T	Selumetinib	0.04	2233.33333333333	3359.33333333333	784	0.646536831194066
Hs 578T	Selumetinib	0.12	1946.33333333333	3359.33333333333	784	0.542110195871251
Hs 578T	Selumetinib	0.37	1775	3359.33333333333	784	0.475883213726194
Hs 578T	Selumetinib	1.11	1661.66666666667	3359.33333333333	784	0.430217666971283
Hs 578T	Selumetinib	3.33	1515.33333333333	3359.33333333333	784	0.368770661169292
Hs 578T	Selumetinib	10	1273	3359.33333333333	784	0.259736795928647
Hs 578T	Sigma A6730	0.04	3344.66666666667	3439.33333333333	784	0.974002647070827
Hs 578T	Sigma A6730	0.12	3269.33333333333	3439.33333333333	784	0.953034003470593
Hs 578T	Sigma A6730	0.37	3191.33333333333	3439.33333333333	784	0.931050840651499
Hs 578T	Sigma A6730	1.11	2931.33333333333	3439.33333333333	784	0.855634830938153
Hs 578T	Sigma A6730	3.33	2974.66666666667	3439.33333333333	784	0.868444011220574
Hs 578T	Sigma A6730	10	1593.66666666667	3439.33333333333	784	0.394511068522958
Hs 578T	Sorafenib	0.04	3782	3359.33333333333	784	1.11615528262151
Hs 578T	Sorafenib	0.12	3845.66666666667	3359.33333333333	784	1.13305081820344
Hs 578T	Sorafenib	0.37	3900	3359.33333333333	784	1.1473540397207
Hs 578T	Sorafenib	1.11	3946.33333333333	3359.33333333333	784	1.1594690472787
Hs 578T	Sorafenib	3.33	3849.66666666667	3359.33333333333	784	1.13410741014736
Hs 578T	Sorafenib	10	2880.33333333333	3359.33333333333	784	0.85867804192592
Hs 578T	TG 101348	0.04	3469.66666666667	3439.33333333333	784	1.00824953764876
Hs 578T	TG 101348	0.12	3375.66666666667	3439.33333333333	784	0.982558412918547
Hs 578T	TG 101348	0.37	3012.33333333333	3439.33333333333	784	0.879497846335124
Hs 578T	TG 101348	1.11	2260.66666666667	3439.33333333333	784	0.642861121916909
Hs 578T	TG 101348	3.33	1284	3439.33333333333	784	0.260187937603025
Hs 578T	TG 101348	10	538.333333333333	3439.33333333333	784	-0.161573556250675
Hs 578T	TGX221	0.04	3171.66666666667	3439.33333333333	784	0.925463147365666
Hs 578T	TGX221	0.12	3107.66666666667	3439.33333333333	784	0.907150927424356
Hs 578T	TGX221	0.37	3127	3439.33333333333	784	0.91270369065557
Hs 578T	TGX221	1.11	3059.33333333333	3439.33333333333	784	0.893188213900102
Hs 578T	TGX221	3.33	2301	3439.33333333333	784	0.6565368936611
Hs 578T	TGX221	10	2461.33333333333	3439.33333333333	784	0.709679379475022
Hs 578T	TWS119	0.04	3506.66666666667	3439.33333333333	784	1.01826046236966
Hs 578T	TWS119	0.12	3383.33333333333	3439.33333333333	784	0.984667910309931
Hs 578T	TWS119	0.37	3364.66666666667	3439.33333333333	784	0.979527292341755
Hs 578T	TWS119	1.11	3013.33333333333	3439.33333333333	784	0.879790307531041
Hs 578T	TWS119	3.33	2416.33333333333	3439.33333333333	784	0.694954621081418
Hs 578T	TWS119	10	676.666666666667	3439.33333333333	784	-0.0666904721422226
Hs 578T	Torin1	0.04	1293.66666666667	3359.33333333333	784	0.269437941437203
Hs 578T	Torin1	0.12	1181	3359.33333333333	784	0.215516038460204
Hs 578T	Torin1	0.37	1083.33333333333	3359.33333333333	784	0.166548988740585
Hs 578T	Torin1	1.11	961.333333333333	3359.33333333333	784	0.102009974367954
Hs 578T	Torin1	3.33	864	3359.33333333333	784	0.0473728647797784
Hs 578T	Torin1	10	657.333333333333	3359.33333333333	784	-0.0805165458592465
Hs 578T	Torin2	0.04	1135.33333333333	3439.33333333333	784	0.1895508891489
Hs 578T	Torin2	0.12	960.666666666667	3439.33333333333	784	0.0999497087839554
Hs 578T	Torin2	0.37	742.333333333333	3439.33333333333	784	-0.0252753885814444
Hs 578T	Torin2	1.11	726	3439.33333333333	784	-0.0353885039900106
Hs 578T	Torin2	3.33	674.333333333333	3439.33333333333	784	-0.0682005304810421
Hs 578T	Torin2	10	597.666666666667	3439.33333333333	784	-0.119455816122757
Hs 578T	Tozasertib	0.04	1006.33333333333	3439.33333333333	784	0.124158860125518
Hs 578T	Tozasertib	0.12	926.666666666667	3439.33333333333	784	0.0815256624172982
Hs 578T	Tozasertib	0.37	981	3439.33333333333	784	0.110802817623076
Hs 578T	Tozasertib	1.11	917	3439.33333333333	784	0.0762221222842683
Hs 578T	Tozasertib	3.33	976	3439.33333333333	784	0.108145186034532
Hs 578T	Tozasertib	10	874.666666666667	3439.33333333333	784	0.0526388878534496
Hs 578T	Trametinib	0.04	1274	3439.33333333333	784	0.255577532644719
Hs 578T	Trametinib	0.12	1154.66666666667	3439.33333333333	784	0.19900416429897
Hs 578T	Trametinib	0.37	1138	3439.33333333333	784	0.190859846219987
Hs 578T	Trametinib	1.11	1123.66666666667	3439.33333333333	784	0.183804908531858
Hs 578T	Trametinib	3.33	1108.33333333333	3439.33333333333	784	0.176204635183117
Hs 578T	Trametinib	10	1147.66666666667	3439.33333333333	784	0.195591207765416
Hs 578T	Vemurafenib	0.04	3571	3439.33333333333	784	1.0355341378888
Hs 578T	Vemurafenib	0.12	3548	3439.33333333333	784	1.02937770868853
Hs 578T	Vemurafenib	0.37	3537.66666666667	3439.33333333333	784	1.02660487527621
Hs 578T	Vemurafenib	1.11	3453.33333333333	3439.33333333333	784	1.00381226135095
Hs 578T	Vemurafenib	3.33	3005.33333333333	3439.33333333333	784	0.877449172260634
Hs 578T	Vemurafenib	10	1970	3439.33333333333	784	0.540216654828458
Hs 578T	WH-4-025	0.04	3215.66666666667	3439.33333333333	784	0.937939169221453
Hs 578T	WH-4-025	0.12	2284	3439.33333333333	784	0.650788377203855
Hs 578T	WH-4-025	0.37	1561.66666666667	3439.33333333333	784	0.381314039071575
Hs 578T	WH-4-025	1.11	730.333333333333	3439.33333333333	784	-0.0326937527875242
Hs 578T	WH-4-025	3.33	650.333333333333	3439.33333333333	784	-0.0838965167560954
Hs 578T	WH-4-025	10	343	3439.33333333333	784	-0.321268175922418
Hs 578T	WYE-125132	0.04	1300	3359.33333333333	784	0.272394603930334
Hs 578T	WYE-125132	0.12	1178.33333333333	3359.33333333333	784	0.214207843543753
Hs 578T	WYE-125132	0.37	1156.33333333333	3359.33333333333	784	0.203355549062011
Hs 578T	WYE-125132	1.11	1104.66666666667	3359.33333333333	784	0.177436104728039
Hs 578T	WYE-125132	3.33	1111.66666666667	3359.33333333333	784	0.180984412525551
Hs 578T	WYE-125132	10	979	3359.33333333333	784	0.11161120301921
Hs 578T	WZ-4-145	0.04	2330.66666666667	3359.33333333333	784	0.680338595746645
Hs 578T	WZ-4-145	0.12	2300	3359.33333333333	784	0.669769866016681
Hs 578T	WZ-4-145	0.37	2061.33333333333	3359.33333333333	784	0.584862395614336
Hs 578T	WZ-4-145	1.11	1829.33333333333	3359.33333333333	784	0.497234047354303
Hs 578T	WZ-4-145	3.33	1671	3359.33333333333	784	0.434038813079971
Hs 578T	WZ-4-145	10	833.666666666667	3359.33333333333	784	0.0296925663813123
Hs 578T	WZ3105	0.04	608.333333333333	3439.33333333333	784	-0.112123459432513
Hs 578T	WZ3105	0.12	581.666666666667	3439.33333333333	784	-0.130585930429548
Hs 578T	WZ3105	0.37	599.333333333333	3439.33333333333	784	-0.118305579305211
Hs 578T	WZ3105	1.11	591	3439.33333333333	784	-0.124073888710597
Hs 578T	WZ3105	3.33	573.333333333333	3439.33333333333	784	-0.136447320377492
Hs 578T	WZ3105	10	584.333333333333	3439.33333333333	784	-0.128719718212295
Hs 578T	Withaferin A	0.04	3440.33333333333	3399.33333333333	784	1.01136219433708
Hs 578T	Withaferin A	0.12	3458.33333333333	3399.33333333333	784	1.01632790639292
Hs 578T	Withaferin A	0.37	3156.16666666667	3399.33333333333	784	0.931074228722532
Hs 578T	Withaferin A	1.11	655.666666666667	3399.33333333333	784	-0.0809966106389268
Hs 578T	Withaferin A	3.33	653.5	3399.33333333333	784	-0.0824328355767716
Hs 578T	Withaferin A	10	392	3399.33333333333	784	-0.279293846756642
Hs 578T	XL147	0.04	3451	3439.33333333333	784	1.00317745536809
Hs 578T	XL147	0.12	3435.66666666667	3439.33333333333	784	0.999000188977642
Hs 578T	XL147	0.37	3407	3439.33333333333	784	0.991163866812154
Hs 578T	XL147	1.11	3366.66666666667	3439.33333333333	784	0.98007879629187
Hs 578T	XL147	3.33	3254	3439.33333333333	784	0.948734712012285
Hs 578T	XL147	10	2854.33333333333	3439.33333333333	784	0.832623254956061
Hs 578T	XMD11-50	0.04	3210.66666666667	3359.33333333333	784	0.957337665044612
Hs 578T	XMD11-50	0.12	3029.66666666667	3359.33333333333	784	0.903975195133004
Hs 578T	XMD11-50	0.37	2719	3359.33333333333	784	0.808336179146485
Hs 578T	XMD11-50	1.11	2261.33333333333	3359.33333333333	784	0.656338341683856
Hs 578T	XMD11-50	3.33	1615.66666666667	3359.33333333333	784	0.411218561993641
Hs 578T	XMD11-50	10	708.666666666667	3359.33333333333	784	-0.0469841545640446
Hs 578T	XMD11-85h	0.04	3246.33333333333	3359.33333333333	784	0.967665543791072
Hs 578T	XMD11-85h	0.12	3210.33333333333	3359.33333333333	784	0.957240860209839
Hs 578T	XMD11-85h	0.37	3102	3359.33333333333	784	0.92549559023831
Hs 578T	XMD11-85h	1.11	3071.66666666667	3359.33333333333	784	0.916503247435759
Hs 578T	XMD11-85h	3.33	2826.33333333333	3359.33333333333	784	0.841996425826975
Hs 578T	XMD11-85h	10	1296.66666666667	3359.33333333333	784	0.270839408351839
Hs 578T	XMD16-144	0.04	1324.66666666667	3439.33333333333	784	0.278743156803653
Hs 578T	XMD16-144	0.12	991	3439.33333333333	784	0.116096578586266
Hs 578T	XMD16-144	0.37	1007.66666666667	3439.33333333333	784	0.124856834601993
Hs 578T	XMD16-144	1.11	948	3439.33333333333	784	0.0931269694413071
Hs 578T	XMD16-144	3.33	763.333333333333	3439.33333333333	784	-0.0124449628209742
Hs 578T	XMD16-144	10	559	3439.33333333333	784	-0.146635768119476
Hs 578T	Y39983	0.04	2951.33333333333	3359.33333333333	784	0.880363997196389
Hs 578T	Y39983	0.12	2784.33333333333	3359.33333333333	784	0.828906116418859
Hs 578T	Y39983	0.37	2708.66666666667	3359.33333333333	784	0.805059158937914
Hs 578T	Y39983	1.11	2572.66666666667	3359.33333333333	784	0.761303818559671
Hs 578T	Y39983	3.33	2186.33333333333	3359.33333333333	784	0.629938521357519
Hs 578T	Y39983	10	839.333333333333	3359.33333333333	784	0.0330207543472334
Hs 578T	YM 201636	0.04	3495.33333333333	3439.33333333333	784	1.01520003980178
Hs 578T	YM 201636	0.12	3379.66666666667	3439.33333333333	784	0.983659337418842
Hs 578T	YM 201636	0.37	3333.33333333333	3439.33333333333	784	0.970864222755682
Hs 578T	YM 201636	1.11	2947.33333333333	3439.33333333333	784	0.860376013651391
Hs 578T	YM 201636	3.33	2329.33333333333	3439.33333333333	784	0.666067840756826
Hs 578T	YM 201636	10	1016	3439.33333333333	784	0.129208102776289
Hs 578T	ZSTK474	0.04	2712.33333333333	3359.33333333333	784	0.806222720661107
Hs 578T	ZSTK474	0.12	2284.33333333333	3359.33333333333	784	0.664342140580838
Hs 578T	ZSTK474	0.37	1917.66666666667	3359.33333333333	784	0.53124855448459
Hs 578T	ZSTK474	1.11	1606.33333333333	3359.33333333333	784	0.407329243148265
Hs 578T	ZSTK474	3.33	1351.66666666667	3359.33333333333	784	0.296238213329767
Hs 578T	ZSTK474	10	1060.33333333333	3359.33333333333	784	0.154684792802491
MCF 10A	(R)- Roscovitine	0.04	10554.6666666667	10659	1056.33333333333	0.994109622453314
MCF 10A	(R)- Roscovitine	0.12	10303.3333333333	10659	1056.33333333333	0.979750702344058
MCF 10A	(R)- Roscovitine	0.37	9981	10659	1056.33333333333	0.960971971044698
MCF 10A	(R)- Roscovitine	1.11	9865.66666666667	10659	1056.33333333333	0.954149690062589
MCF 10A	(R)- Roscovitine	3.33	9332	10659	1056.33333333333	0.921833660415748
MCF 10A	(R)- Roscovitine	10	3704.33333333333	10659	1056.33333333333	0.456780804044147
MCF 10A	A443654	0.04	8413	10794	1056.33333333333	0.856743341345056
MCF 10A	A443654	0.12	5937	10794	1056.33333333333	0.673417655674573
MCF 10A	A443654	0.37	2097	10794	1056.33333333333	0.226910189026463
MCF 10A	A443654	1.11	1155.66666666667	10794	1056.33333333333	0.0271656294256171
MCF 10A	A443654	3.33	505	10794	1056.33333333333	-0.197557854522334
MCF 10A	A443654	10	375.333333333333	10794	1056.33333333333	-0.265521161130244
MCF 10A	AT-7519	0.04	10208.6666666667	10794	1056.33333333333	0.967020038408462
MCF 10A	AT-7519	0.12	8676.33333333333	10794	1056.33333333333	0.873888792755385
MCF 10A	AT-7519	0.37	2682.33333333333	10794	1056.33333333333	0.320377331573164
MCF 10A	AT-7519	1.11	585.666666666667	10794	1056.33333333333	-0.161297974524759
MCF 10A	AT-7519	3.33	391	10794	1056.33333333333	-0.256508893435997
MCF 10A	AT-7519	10	310	10794	1056.33333333333	-0.306239635066052
MCF 10A	AZD 5438	0.04	9992.66666666667	10794	1056.33333333333	0.954514588764603
MCF 10A	AZD 5438	0.12	7407	10794	1056.33333333333	0.787545433533812
MCF 10A	AZD 5438	0.37	3529.33333333333	10794	1056.33333333333	0.432984018990524
MCF 10A	AZD 5438	1.11	988.666666666667	10794	1056.33333333333	-0.0195498894688206
MCF 10A	AZD 5438	3.33	492.333333333333	10794	1056.33333333333	-0.203614044885556
MCF 10A	AZD 5438	10	494.333333333333	10794	1056.33333333333	-0.202650591398969
MCF 10A	AZD-6482	0.04	10500	10659	1056.33333333333	0.99100700115674
MCF 10A	AZD-6482	0.12	9736.33333333333	10659	1056.33333333333	0.946432523391795
MCF 10A	AZD-6482	0.37	9492.66666666667	10659	1056.33333333333	0.931695987760099
MCF 10A	AZD-6482	1.11	8753.66666666667	10659	1056.33333333333	0.885316990636871
MCF 10A	AZD-6482	3.33	8042.66666666667	10659	1056.33333333333	0.838030448746425
MCF 10A	AZD-6482	10	3235.33333333333	10659	1056.33333333333	0.398831400828544
MCF 10A	AZD7762	0.04	8684.33333333333	10794	1056.33333333333	0.874403916509061
MCF 10A	AZD7762	0.12	6839	10794	1056.33333333333	0.745514344481482
MCF 10A	AZD7762	0.37	5578.33333333333	10794	1056.33333333333	0.642606031674261
MCF 10A	AZD7762	1.11	3512.33333333333	10794	1056.33333333333	0.430922024715262
MCF 10A	AZD7762	3.33	1895.33333333333	10794	1056.33333333333	0.190464791245497
MCF 10A	AZD7762	10	535	10794	1056.33333333333	-0.183627916851847
MCF 10A	AZD8055	0.04	4054.33333333333	10794	1056.33333333333	0.493492023677026
MCF 10A	AZD8055	0.12	2549.33333333333	10794	1056.33333333333	0.300502729361022
MCF 10A	AZD8055	0.37	1973.66666666667	10794	1056.33333333333	0.204930295154372
MCF 10A	AZD8055	1.11	1791.66666666667	10794	1056.33333333333	0.170661201511361
MCF 10A	AZD8055	3.33	1654.66666666667	10794	1056.33333333333	0.143215988387975
MCF 10A	AZD8055	10	1090.33333333333	10794	1056.33333333333	0.00949266776628477
MCF 10A	AZD8330	0.04	1539.33333333333	10659	1056.33333333333	0.119530538134598
MCF 10A	AZD8330	0.12	1533.66666666667	10659	1056.33333333333	0.11829315542113
MCF 10A	AZD8330	0.37	1565.66666666667	10659	1056.33333333333	0.125239250211677
MCF 10A	AZD8330	1.11	1633.66666666667	10659	1056.33333333333	0.139676137141303
MCF 10A	AZD8330	3.33	1690.33333333333	10659	1056.33333333333	0.151388781681159
MCF 10A	AZD8330	10	1724	10659	1056.33333333333	0.15821778997414
MCF 10A	Afatinib	0.04	1263.33333333333	10794	1056.33333333333	0.054818406101397
MCF 10A	Afatinib	0.12	1201	10794	1056.33333333333	0.039020373493124
MCF 10A	Afatinib	0.37	1198.33333333333	10794	1056.33333333333	0.0383318117318445
MCF 10A	Afatinib	1.11	1253.33333333333	10794	1056.33333333333	0.0523213736091348
MCF 10A	Afatinib	3.33	1292	10794	1056.33333333333	0.0619005360943854
MCF 10A	Afatinib	10	1184	10794	1056.33333333333	0.0346122523787269
MCF 10A	BEZ235	0.04	3403.66666666667	10659	1056.33333333333	0.420268960004646
MCF 10A	BEZ235	0.12	2383	10659	1056.33333333333	0.276280134239291
MCF 10A	BEZ235	0.37	1792.66666666667	10659	1056.33333333333	0.171862000617282
MCF 10A	BEZ235	1.11	1752.66666666667	10659	1056.33333333333	0.163959365354764
MCF 10A	BEZ235	3.33	1779	10659	1056.33333333333	0.169175946945953
