cell_line	drug	fit_GR	fit_IC	experiment	concentration_points	ctrl_cell_doublings	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR	flat_fit_GR	IC50	Emax	AUC	EC50	Einf	h	r2_IC	pval_IC	flat_fit_IC
Hs 578T	Omipalisib	sigmoid	sigmoid	Hs 578T Omipalisib	6	2.1085585317113162	0.003484168568338959	-0.31343947084846646	1.0218371998472144	0.012508647032972588	-0.29478690057401563	0.36259528498678345	0.65887128193367	1.8337758868579787e-4	NA	4.0000144062623963e-4	0.0938580164849774	0.23389687350161326	4e-4	2.930244270339999e-7	0.1627209237548178	0.41309363395183485	0.0140783112288499	NA
Hs 578T	OSI-027	sigmoid	sigmoid	Hs 578T OSI-027	6	2.1085585317113162	1.017831454864494	0.07302463611575871	0.3974621516159286	0.7094833230756235	0.16871987532421934	1.1406267452128525	0.9583006966292732	9.141772253492005e-12	NA	1.3793548764666714	0.28442437923250563	0.6502945270464279	0.5480442483590826	0.33012748969410605	1.1696014647033794	0.973695152952845	2.292378080084849e-13	NA
Hs 578T	Palbociclib	sigmoid	sigmoid	Hs 578T Palbociclib	6	2.1085585317113162	0.3039682967002908	0.30893494122606624	0.5264585286679467	0.052331041703055	0.3009121181862762	0.5234150652315025	0.9497096523443656	4.091448633624374e-11	NA	0.8014798650186722	0.3443233182664185	0.5307510172767295	0.03324113234236454	0.4091954188812456	0.535995685502954	0.7934480281145069	3.3131016686936715e-6	NA
Hs 578T	PD0325901	sigmoid	sigmoid	Hs 578T PD0325901	6	2.124492840682602	0.043101709622364495	-0.081602147220317	0.7232589084128856	0.6458439698594778	-0.44746742213516805	0.23612322485230136	0.8345767675809508	5.201643066445045e-14	NA	0.09663447551588501	0.19010901356022333	0.39618752704614896	0.043206343811996784	0.09991724844620194	0.27695780192906577	0.6945637437929113	1.7524675840223982e-9	NA
Hs 578T	PD173074	sigmoid	sigmoid	Hs 578T PD173074	6	2.1085585317113162	5.682024541006783	0.039970530566628915	0.23529247788831295	13.793843155937859	-1	1.2386898499469807	0.708132622097044	5.266043616813162e-5	NA	7.782372879474446	0.23850039883009838	0.7819774201175353	7.782372879474446	0	0.6922703848455011	0.5667511199423956	0.0012413652673926826	NA
Hs 578T	PD184352	sigmoid	sigmoid	Hs 578T PD184352	6	2.1404271496538874	1.5251785286112594	0.21429695649164415	0.4354685715254383	107.84870224374163	-1	0.25797390668891196	0.7820829276125266	5.085457695063764e-6	NA	2.8754063271827612	0.2944317315026697	0.6057173374969128	2.8754063271827612	0	0.2962499872746256	0.8531848706434937	2.158571788890619e-7	NA
Hs 578T	Pelitinib	sigmoid	sigmoid	Hs 578T Pelitinib	6	2.1404271496538874	3.292930779661298	-0.13845445420605762	0.280107313628661	8.609235620786759	-1	1.1431285092527284	0.8984397894951375	1.1318496449581386e-8	NA	3.6695698623205946	0.11390795830155098	0.7535445126779025	3.6695698623205946	0	1.0858615363393296	0.8235524312731439	9.395619675838768e-7	NA
Hs 578T	PF431396	sigmoid	sigmoid	Hs 578T PF431396	6	2.1404271496538874	0.41647854182251365	-0.1968968607203766	0.5960396678961556	3.905856214547057	-0.8032356799146545	0.4279835897826567	0.9561022900892057	1.3789068016426636e-11	NA	0.5771173287198738	0.14492753623188406	0.4928645709407823	0.5771173287198738	0	0.48382791743318726	0.9012334821588862	9.054780747755182e-9	NA
Hs 578T	PF477736	sigmoid	sigmoid	Hs 578T PF477736	6	2.1404271496538874	0.14915483957700396	-0.23231173194328614	0.7837969077030867	0.15820811419156505	-0.06188157803341907	1.980148805786125	0.9370459487020277	2.467115426344507e-10	NA	0.16424979947995744	0.11416221713704551	0.38735401665468905	0.1271808157528765	0.21215945904063696	2.158903884408201	0.9197796717585012	1.7150448328652772e-9	NA
Hs 578T	PF562271	sigmoid	sigmoid	Hs 578T PF562271	6	2.1085585317113162	1.6999332989270066	-0.221845887148847	0.39784603718737716	9.611995651416557	-1	0.6341478859931216	0.9370251671087023	2.473638261883576e-10	NA	2.1953570061277987	0.14866172202515318	0.6509940676230145	2.1953570061277987	0	0.6236588234107812	0.9232926222166902	1.198662984609588e-9	NA
Hs 578T	PHA-665752	sigmoid	sigmoid	Hs 578T PHA-665752	6	2.1404271496538874	6.867832417689883	-0.6233817540644436	0.12851883460205885	9.31710470771208	-1	3.6019675341424824	0.8160065955901976	1.313463599353657e-6	NA	7.401235077044699	0.013475718281210271	0.9073582893418062	7.401235077044699	0	3.653822630370637	0.863305038234468	1.219045913134438e-7	NA
Hs 578T	PHA-793887	sigmoid	sigmoid	Hs 578T PHA-793887	6	2.1085585317113162	0.048976201870842714	-0.2773649121473195	0.83163780565069	0.2543779055943987	-0.44078128705102815	0.3836769514101745	0.8886004227251816	2.3717469058363052e-8	NA	0.07931787927899743	0.12151023663919171	0.34092734591379636	0.06296776630639732	0.041501702350450066	0.3753737992082411	0.720434250380692	3.7313991616541795e-5	NA
Hs 578T	PI103	sigmoid	sigmoid	Hs 578T PI103	6	2.1085585317113162	0.08233949258288857	-0.053918734067958995	0.7289989297817151	0.06358008577400909	0.11886246097436014	1.049882873380461	0.7787167898474516	5.748939058230428e-6	NA	0.11019222342221233	0.22057400838439215	0.39878315603709397	0.04743399576293979	0.3043688748576889	1.113289285580195	0.8422694001780001	3.8311366160578927e-7	NA
Hs 578T	Pictilisib	sigmoid	sigmoid	Hs 578T Pictilisib	6	2.1085585317113162	0.8758574463218787	0.17694612998945103	0.4716322220209644	0.9502745996750686	-0.01571185535280135	0.37941119396928974	0.8705397223777955	7.890277400419508e-8	NA	1.761043208803951	0.34279264753305383	0.578806291326026	0.33427015438099755	0.24403194155050079	0.40293106129699474	0.943046135014384	1.107096839565432e-10	NA
Hs 578T	PIK-93	sigmoid	sigmoid	Hs 578T PIK-93	6	2.1404271496538874	3.9687781733653056	-0.0526830996703439	0.1784152898289088	3.766833500294336	0.05107286998063683	2.063197714878007	0.9220125075238992	1.3683577426234708e-9	NA	4.664214545560688	0.21759847522236342	0.839809866611072	3.2975651326615267	0.24247367031194092	1.9135246185892325	0.9340471012109588	3.579901759017404e-10	NA
Hs 578T	PLX-4720	sigmoid	sigmoid	Hs 578T PLX-4720	6	2.1404271496538874	12.209820230706372	0.6958063054308927	-0.05537814874760524	15.210150828534402	-1	5	0.39983183072055273	0.016833858274317867	NA	12.863219987627781	0.7141041931385006	1.0548859760935028	12.863219987627781	0	5	0.40241865974514057	0.016262084891167428	NA
Hs 578T	QL-X-138	sigmoid	sigmoid	Hs 578T QL-X-138	6	2.1085585317113162	1.0620923317713002	-0.13410014724815145	0.46446569357080447	11.005301768125992	-1	0.46986666275177946	0.9440266376072037	9.634987833833094e-11	NA	1.4724679942961751	0.15235309758043072	0.593695352935241	1.4724679942961751	0	0.5023773346002542	0.9136463112675356	3.092054576999426e-9	NA
Hs 578T	QL-XII-47	sigmoid	sigmoid	Hs 578T QL-XII-47	6	2.1085585317113162	0.9167150787606282	-0.2639694931445008	0.4899534252192233	2.5872780221152913	-0.554543315205083	0.7192368925516827	0.9022305240319732	8.348843099962159e-9	NA	1.2120004065305603	0.1328603676233473	0.5871134492476858	1.2120004065305603	0	0.7120421389745124	0.8241296872394617	9.152511586698108e-7	NA
Hs 578T	R406	sigmoid	sigmoid	Hs 578T R406	6	2.1085585317113162	3.4822945384511512	-0.08032436146898914	0.2741602801159398	14.135291420434521	-1	0.7841723608002706	0.9467305875429991	6.48370510088819e-11	NA	4.340698324970847	0.20831989680748145	0.7513358260886626	4.340698324970847	0	0.8032866468692803	0.9354487187250894	3.0146641458718233e-10	NA
Hs 578T	Radicicol	sigmoid	sigmoid	Hs 578T Radicicol	6	2.124492840682602	0.6667094854127723	-0.04727824075722009	0.47568746681068	0.6340122775736716	0.03948303111742793	1.6358085338842623	0.889310496581166	5.620946667098112e-17	NA	0.7830309814288815	0.1619250199415049	0.6037120529812399	0.504502587371232	0.2597568229534794	1.6673285413233416	0.8313610953695506	7.215760914679463e-14	NA
Hs 578T	Ruxolitinib	sigmoid	sigmoid	Hs 578T Ruxolitinib	6	2.1404271496538874	18.602167451738225	0.6595496848077875	0.06888051582144673	55.530919456328675	-1	1.0045264623859738	0.955925721749448	1.4239071573953237e-11	NA	23.41474917706971	0.6765827612509535	0.9293872072731562	23.41474917706971	0	1.0383512994407764	0.9308297512856604	5.240282475955388e-10	NA
Hs 578T	Saracatinib	sigmoid	sigmoid	Hs 578T Saracatinib	6	2.1085585317113162	4.880568067595557	0.2368072711888991	0.25601167647317646	28.483071995700943	-0.8006562620528366	0.5419444132398576	0.922955404978527	1.2414733847195888e-9	NA	6.87044766964415	0.37891002902289583	0.7635297601489645	6.87044766964415	0	0.5855812518316195	0.9569104525757883	1.1884350758701841e-11	NA
Hs 578T	SB590885	sigmoid	sigmoid	Hs 578T SB590885	6	2.1404271496538874	8.74183553264831	-0.47475390529138284	-0.04793034987695546	10.889974992050297	-1	5	0.5775702468789508	0.0010139954241605903	NA	9.498170718009174	0.03178235443681668	1.0731412050177345	9.498170718009174	0	5	0.5341041631544331	0.0022197835954039704	NA
Hs 578T	Seliciclib	sigmoid	sigmoid	Hs 578T Seliciclib	6	2.1404271496538874	14.771300363530221	0.6238893213350067	0.05263632411856011	30.19620090199396	-1	1.5364562490097677	0.904721185855106	6.791578826319145e-9	NA	17.379575461526965	0.5842868039664378	0.9446308552563201	17.379575461526965	0	1.5073522103277572	0.8284134384829149	7.513913147284012e-7	NA
Hs 578T	Selumetinib	sigmoid	sigmoid	Hs 578T Selumetinib	6	2.1085585317113162	0.2993799919955785	0.19813662839523438	0.5502189410286389	4.725251222767194	-0.3526665079943119	0.19346418632122453	0.7817987846350589	5.138748014452963e-6	NA	0.8221113018164792	0.3233182664185057	0.5155808093410381	0.1123718104625307	0.19575615795104007	0.24962962799489324	0.8401403161085107	4.264926968716652e-7	NA
Hs 578T	Sigma A6730	sigmoid	sigmoid	Hs 578T Sigma A6730	6	2.1404271496538874	8.244216775368889	0.27896122605993456	0.13904840603607613	19.87733367205915	-1	1.2483264327092167	0.8985809525493182	1.1193250365185356e-8	NA	9.810564925610212	0.40152477763659467	0.8647558318503848	9.810564925610212	0	1.2061102310782108	0.8647395142276619	1.1203856623273136e-7	NA
Hs 578T	Sirolimus	flat	flat	Hs 578T Sirolimus	6	2.1085585317113162	Inf	0.5188488154777438	0.3763840706741449	0	0.6237895700813598	0.01	-0.13149039866411671	1	0.6237895700813598	Inf	0.5736859077716866	0.6483327893150156	0	0.6487062209164318	0.01	-0.2122036337882196	1	0.6487062209164318
Hs 578T	SNS-032	sigmoid	sigmoid	Hs 578T SNS-032	6	2.1085585317113162	0.051078020556246786	-0.27556426895659525	1.0487851370711512	0.05377370490816377	-0.1459199743815142	4.978922065622701	0.9462713572262051	6.944595599499878e-11	NA	0.05406117865410587	0.12866817155756208	0.2359119726642313	0.049647951491604836	0.1726063281712083	4.972389352097295	0.9527504810313142	2.4841575245118136e-11	NA
Hs 578T	Sorafenib	flat	flat	Hs 578T Sorafenib	6	2.1085585317113162	Inf	0.7661515946487616	-0.12744717373782186	0	1.1063176082120325	0.01	-0.5055311741696595	1	1.1063176082120325	Inf	0.7314544004254188	1.1296757196938785	0	1.1075930347240226	0.01	-0.4839481677641455	1	1.1075930347240226
Hs 578T	SU11274	sigmoid	sigmoid	Hs 578T SU11274	6	2.1404271496538874	6.212292708783264	0.07460060277382397	0.15286523231212806	12.331821208794587	-1	1.602286154048294	0.9711351735981163	4.818940891739538e-13	NA	6.7629993183669725	0.24561403508771928	0.8620851691077821	6.7629993183669725	0	1.7816701925751588	0.9509920133249534	3.327628927702582e-11	NA
Hs 578T	TGX221	sigmoid	sigmoid	Hs 578T TGX221	6	2.1404271496538874	38.52493922866018	0.4214085155770868	0.17701769750005508	122.3951464430878	-0.27237693292767057	0.3761970645126706	0.4208754619494892	0.012652482179811209	NA	Inf	0.49809402795425667	0.8342277211460031	3.0754602739224217	0.5059329858877687	0.5326416820942445	0.5010479190494298	0.0038412334846260033	NA
Hs 578T	Torin1	sigmoid	sigmoid	Hs 578T Torin1	6	2.1085585317113162	6.574135865998511e-4	-0.20448808939249763	0.8781761569600867	4.175244698332742	-1	0.12546434926624	0.6858517344918458	9.485873519761316e-5	NA	0.012195082691066268	0.12204201010369582	0.3039922585886652	0.0035702279392110523	0.2467903787106363	0.5538819142452802	0.3807455391064649	0.021624852316570017	NA
Hs 578T	Torin2	sigmoid	flat	Hs 578T Torin2	6	2.1404271496538874	0.0039080453785121485	-0.274864388656634	1.0052443766586197	0.006921924588304542	-0.15511586237170813	0.4726684790524059	0.5685142687347327	0.0012015213973835268	NA	-Inf	0.11365369946605644	0.23585303471756233	0	0.2392533730279726	0.01	0.285661995691182	0.06780005545292395	0.2392533730279726
Hs 578T	Tozasertib	flat	flat	Hs 578T Tozasertib	6	2.1404271496538874	-Inf	-0.0352324900935147	0.9097164988107779	0	0.08966500102340924	0.01	-0.19301518794325356	1	0.08966500102340924	-Inf	0.19984744469870327	0.28114043612693024	0	0.28070285390791366	0.01	9.296097225330868e-11	0.9999999992563118	0.28070285390791366
Hs 578T	Trametinib	flat	flat	Hs 578T Trametinib	6	2.1404271496538874	-Inf	0.13152254912922223	0.8016282441269511	0	0.20355634011792748	0.01	-0.14690337017368016	1	0.20355634011792748	-Inf	0.23010424612255276	0.3402154096116812	0	0.3432736924092006	0.01	0.029582447139257284	0.7864464337385121	0.3432736924092006
Hs 578T	TWS119	sigmoid	sigmoid	Hs 578T TWS119	6	2.1404271496538874	4.680603073245494	-0.25110564927858914	0.19530651514836986	9.148812355122532	-1	1.6392375794918013	0.97498368492212	1.5338634726592397e-13	NA	4.994110383361354	0.13468869123252858	0.8323009070068412	4.994110383361354	0	1.8125785909318646	0.9624928186529983	3.916655974102032e-12	NA
Hs 578T	Vemurafenib	sigmoid	sigmoid	Hs 578T Vemurafenib	6	2.1404271496538874	Inf	0.513072446974078	0.04741331366129762	4.198089345281179	0.5423334012729727	5	0.9433429418823668	1.0617741857410844e-10	NA	Inf	0.48690566997203155	0.9529919665120091	4.031023453716528	0.5748675099613518	5	0.9020489346752598	8.473704408425197e-9	NA
Hs 578T	WH-4-025	sigmoid	sigmoid	Hs 578T WH-4-025	6	2.1404271496538874	0.24099802217881625	-0.44978786506114066	0.7621232714332467	0.39901678331547963	-0.33802110009882114	1.024236554107144	0.9165051035221257	2.3619975601065725e-9	NA	0.28290797061405587	0.04729214340198322	0.41280253060849725	0.22353309084907225	0.11868232794521133	1.1503343702333024	0.8922881038380783	1.8117963077540402e-8	NA
Hs 578T	Withaferin A	sigmoid	sigmoid	Hs 578T Withaferin A	6	2.124492840682602	0.6400423302535972	-0.36568493846432326	0.5677596864057838	0.6826946274114332	-0.18583902629288246	4.898751920784343	0.9815756180236846	3.248476962122665e-30	NA	0.653606983863938	0.08986971550119649	0.582400315569524	0.6067422577678842	0.15532657427387622	5	0.9859821212171617	3.116011867413897e-32	NA
Hs 578T	WYE-125132	flat	flat	Hs 578T WYE-125132	6	2.1085585317113162	-Inf	-0.07190301188131798	0.8110130334203328	0	0.18821336902995925	0.01	0.23436098353981294	0.11808437996403963	0.18821336902995925	-Inf	0.21218961625282168	0.3396850270228816	0	0.3396357880687423	0.01	0.1698081559888298	0.22564603139634967	0.3396357880687423
Hs 578T	WZ-4-145	sigmoid	sigmoid	Hs 578T WZ-4-145	6	2.1085585317113162	0.7608635143439025	-0.09423869447650457	0.4898690683948515	24.57532595652493	-1	0.31614339846368594	0.8129693653292425	1.4972764051243418e-6	NA	1.3318158662998891	0.1363998936453071	0.5654626303648426	1.3318158662998891	0	0.314626922071823	0.7399939476723874	2.0886595666177532e-5	NA
Hs 578T	WZ3105	flat	flat	Hs 578T WZ3105	6	2.1404271496538874	-Inf	-0.2847795536807317	1.1354861349436154	0	-0.1348291974840263	0.01	0.004832300236588205	0.9619891486251116	-0.1348291974840263	-Inf	0.11543351131451818	0.17448216179632173	0	0.17493429273601788	0.01	0.0016622165656278165	0.9867793738100692	0.17493429273601788
Hs 578T	XL147	sigmoid	sigmoid	Hs 578T XL147	6	2.1404271496538874	46.67854693454973	0.8138691686200719	0.03411071162128318	164.64183100137237	-1	0.8715771490525348	0.9003576305133335	9.717451277023538e-9	NA	45.09577775717052	0.8082888380371218	0.9655838332043979	45.09577775717052	0	1.0617402240596214	0.8973317702493273	1.2344928825878448e-8	NA
Hs 578T	XMD11-50	sigmoid	sigmoid	Hs 578T XMD11-50	6	2.1085585317113162	2.1678228229166847	-0.15228777975208696	0.3479787556331136	9.26899413835258	-1	0.7561245376045601	0.982801868869425	7.653323093220839e-15	NA	2.589992565995285	0.16378622706726934	0.6937719466469416	2.589992565995285	0	0.812528127305647	0.9610545451181544	5.2924193182852945e-12	NA
Hs 578T	XMD11-85h	sigmoid	sigmoid	Hs 578T XMD11-85h	6	2.1085585317113162	7.164183548968422	0.20147002784178092	0.14365421790746585	14.51699491215052	-1	1.5556102598606396	0.9572432529227218	1.1169590575386814e-11	NA	7.924712493309304	0.2775857484711513	0.8651466573631801	7.924712493309304	0	1.6914924056689542	0.9081604082138562	5.061037525683365e-9	NA
Hs 578T	XMD16-144	sigmoid	flat	Hs 578T XMD16-144	6	2.1404271496538874	6.786619596434016e-4	-0.3078642493000776	0.9239059340414572	1.8825069451692187	-1	0.13857384314833876	0.5750658379855315	0.0010630976940843198	NA	-Inf	0.11467598475222364	0.2770986631941073	0	0.27781149725486903	0.01	0.2907223150878748	0.06405165729832643	0.27781149725486903
Hs 578T	Y39983	sigmoid	sigmoid	Hs 578T Y39983	6	2.1085585317113162	3.154153874656445	-0.05746683158020294	0.30686953917684634	13.472581317685533	-1	0.7566532115426281	0.8621467230472093	1.3041776535226164e-7	NA	4.3373965693178755	0.15075777718691838	0.7238872081989658	4.3373965693178755	0	0.6360137898386566	0.814381616898649	1.409184579573356e-6	NA
Hs 578T	YM 201636	sigmoid	sigmoid	Hs 578T YM 201636	6	2.1404271496538874	4.939525455674108	0.0895882166213462	0.18616207334940493	12.646898119423001	-1	1.16855906496216	0.9905212156538964	6.516601157330156e-17	NA	5.475671108997399	0.20874650394101196	0.8308948315066673	5.475671108997399	0	1.2907838983627318	0.9685080143656714	9.673872457763908e-13	NA
Hs 578T	ZSTK474	sigmoid	sigmoid	Hs 578T ZSTK474	6	2.1085585317113162	0.4901632544974375	0.025562133978850543	0.5301669715540027	0.5368531281900737	-0.023902153524545847	0.5132307782079217	0.9011026181715578	9.151206495017319e-9	NA	0.8059408694502568	0.2595936794582393	0.5383132180507401	0.24586037888482504	0.23904291877730344	0.5476976410393537	0.9551912829170629	1.625174796340608e-11	NA
MCF 10A	A443654	sigmoid	sigmoid	MCF 10A A443654	6	3.5177014207956727	0.1788759815638475	-0.38971268143517834	0.8073402773695566	0.26569629765196956	-0.2685770840327079	1.0866184796435814	0.8875531710408819	2.5560991827400335e-8	NA	0.12509464963756142	0.01618032173587729	0.2588056151025844	0.11896761916798669	0.02967116792450162	1.2181771968201907	0.7400284998376432	2.086440105877169e-5	NA
MCF 10A	Afatinib	flat	flat	MCF 10A Afatinib	6	3.5177014207956727	-Inf	0.005327719978079237	0.9574325962948064	0	0.04141013174871221	0.01	-0.8858605863659033	1	0.04141013174871221	-Inf	0.050128902893153825	0.11313419714168678	0	0.11299092568632854	0.01	5.0485615687989593e-11	0.9999999995961149	0.11299092568632854
MCF 10A	Alpelisib	sigmoid	sigmoid	MCF 10A Alpelisib	6	3.4995000302948305	8.724263534969289	0.2838787751143146	0.16359258473638846	38.0173603335009	-1	0.7463729039377247	0.8461365048399989	3.141121598916366e-7	NA	5.456063053937363	0.14630380235475776	0.7625314312900814	5.456063053937363	0	0.7117001577948727	0.7458366407568718	1.741420027990868e-5	NA
MCF 10A	Alvocidib	sigmoid	sigmoid	MCF 10A Alvocidib	6	3.5177014207956727	0.024960479715503327	-0.47714070634913963	1.2159512122147378	0.03103290317492686	-0.279134791250105	2.037048275713162	0.4621558012976833	0.007002480510836564	NA	0.029660887612829628	0.019079685746352413	0.05027027364532353	0.029253720016700954	0.033373814372076496	4.997615193809486	0.4831606042462213	0.005091489829175692	NA
MCF 10A	AT-7519	sigmoid	sigmoid	MCF 10A AT-7519	6	3.5177014207956727	0.25312927159640825	-0.5020346753067554	0.792617894157853	0.30729902909407375	-0.26518974439789794	2.1942736693131937	0.8731537639294018	6.702250856114583e-8	NA	0.219087529251515	0.018144407033295923	0.325172170198164	0.21298633277805565	0.030997361220314823	2.2660113630928986	0.9249867838891972	1.002541331395472e-9	NA
MCF 10A	AZD 5438	sigmoid	sigmoid	MCF 10A AZD 5438	6	3.5177014207956727	0.29879679846223517	-0.35469000223289837	0.721388016111945	0.38269610714109437	-0.2214938218851478	1.4818144838935812	0.9325538673628847	4.282096183803405e-10	NA	0.20939849988805953	0.024317246539468762	0.32594173522225006	0.19982122143516878	0.03348845162393389	1.4808021479745996	0.9268489510855787	8.199067520586463e-10	NA
MCF 10A	AZD-6482	sigmoid	sigmoid	MCF 10A AZD-6482	6	3.4995000302948305	7.798920938298192	0.09916805086145253	0.13921868889282565	18.53606062138866	-1	1.2689971405263514	0.7875148557080516	4.155550621558056e-6	NA	5.916095603007879	0.07459949816637715	0.8031916746810569	5.916095603007879	0	1.0829179140373635	0.6816310249064651	1.0554700509617928e-4	NA
MCF 10A	AZD7762	sigmoid	sigmoid	MCF 10A AZD7762	6	3.5177014207956727	0.7895914417819675	-0.22746625496829864	0.5250384730651022	5.854850248934202	-1	0.5483437873589547	0.9578974701179985	9.873372951499343e-12	NA	0.3306937781415278	0.03370571946911105	0.41413058167937095	0.3306937781415278	0	0.671598046831786	0.8377491041162863	4.802825721374333e-7	NA
MCF 10A	AZD8055	sigmoid	sigmoid	MCF 10A AZD8055	6	3.5177014207956727	0.018159709650798904	-0.5566424460307267	0.7951767073945452	5.9916602379677535	-1	0.1894512400425998	0.5528567076372274	0.001597988913578592	NA	0.00395795214348165	0.005331088664421998	0.19307366204858686	0.003957826037020672	4.657836450493314e-6	0.2923765490699322	0.4286436773257133	0.011356808466722155	NA
MCF 10A	AZD8330	flat	flat	MCF 10A AZD8330	6	3.4995000302948305	-Inf	0.027483673159846234	0.8780583573598418	0	0.12165346278526606	0.01	-0.8258021400574689	1	0.12165346278526606	-Inf	0.05568423084346651	0.14910137358488332	0	0.1494142239647461	0.01	-3.657829594772011e-11	1	0.1494142239647461
MCF 10A	Barasertib	flat	flat	MCF 10A Barasertib	6	3.4995000302948305	-Inf	0.07266169149130608	0.851287266415953	0	0.15214431430965497	0.01	-0.40617367339796084	1	0.15214431430965497	-Inf	0.1261339509747153	0.15073305743255436	0	0.15243154160465344	0.01	1.0566046926285821e-9	0.9999999915471622	0.15243154160465344
MCF 10A	BI-2536	flat	flat	MCF 10A BI-2536	6	3.5177014207956727	-Inf	-0.10835997243226625	1.008852926469024	0	-0.010898613708673609	0.01	-1.3012546595803087e-10	1	-0.010898613708673609	-Inf	0.0706578821732073	0.08970306925768312	0	0.0891408760045245	0.01	-1.4497725242534898e-9	1	0.0891408760045245
MCF 10A	BMS345541	sigmoid	sigmoid	MCF 10A BMS345541	6	3.5177014207956727	64.78317025492663	0.8103041700892948	0.039612122676185496	159.3569468289205	-0.5509181508633257	0.8252535780041157	0.803932366639738	2.1839729430433854e-6	NA	39.857472845333625	0.6481428435023393	0.936633157194466	39.857472845333625	0	0.8815661765349532	0.7583830050262986	1.1615016447453012e-5	NA
MCF 10A	Brivanib	sigmoid	sigmoid	MCF 10A Brivanib	6	3.4995000302948305	6.638171995376769	0.27658361332539316	0.1545366550458659	18.801224950399302	-1	1.0552566462368194	0.978722997085956	4.200332053208006e-14	NA	4.32814287808719	0.1427330631152287	0.7886537566175512	4.32814287808719	0	1.187955826818906	0.920969053244666	1.5218697229462155e-9	NA
MCF 10A	Buparlisib	sigmoid	sigmoid	MCF 10A Buparlisib	6	3.4995000302948305	1.0810331794856896	-0.3117114598358929	0.4513835470975606	1.4060381342115051	-0.24268331716311706	1.5052256504359631	0.9562825421226895	1.3342561155842295e-11	NA	0.8119768415975167	0.031943640223895	0.5436778140233635	0.7932790359543962	0.01697545406705658	1.4826348305077666	0.9210442951436276	1.510317030346294e-9	NA
MCF 10A	BX-912	sigmoid	sigmoid	MCF 10A BX-912	6	3.4995000302948305	0.4997105604674703	0.05444887072050264	0.5055367766094824	0.4398418815442371	0.1117958481672695	1.9831462798205066	0.9077130673928067	5.261646787475753e-9	NA	0.3998112532506923	0.09235668789808917	0.4580655073243046	0.34098949914687565	0.1196938525347927	1.719429400659035	0.8971869128339767	1.2484961261640965e-8	NA
MCF 10A	Canertinib	sigmoid	sigmoid	MCF 10A Canertinib	6	3.5177014207956727	0.15939541729271806	-0.6270591977709931	0.749344498580794	2.5278848636455145	-1	0.3975078106632823	0.768372167102909	8.285637934219352e-6	NA	0.06881078245676564	0.010252295622715521	0.25521175252620937	0.06881078245676564	0	0.5857407137809327	0.5967887651410009	6.986521444405907e-4	NA
MCF 10A	Celastrol	sigmoid	sigmoid	MCF 10A Celastrol	6	3.5177014207956727	0.8279098465099012	-0.40934223353609156	0.5090866780270826	0.9056627590856374	-0.17326478718797053	3.314633679124588	0.9197735925134694	1.7160848628756252e-9	NA	0.7202537093234084	0.03497942386831276	0.5622026937859608	0.6963207259133583	0.046500556152875676	2.888574632105037	0.9168124541141834	2.2933297186170173e-9	NA
MCF 10A	CGP60474	sigmoid	sigmoid	MCF 10A CGP60474	6	3.508600725545252	0.030885337830517764	-0.483848759266301	1.1783794876737652	0.03512067878980634	-0.233883630287477	2.986123793602463	0.3223855393866353	0.001338767969048064	NA	0.034369513549085545	0.02225963337074448	0.06871751258421813	0.03380873709532452	0.03947657314484104	4.999452879672919	0.397193240674953	1.832432258950256e-4	NA
MCF 10A	CHIR-99021	sigmoid	sigmoid	MCF 10A CHIR-99021	6	3.5177014207956727	41.0408198048556	0.65809938652747	0.04718964824127198	159.23585935162382	-0.9317898566110877	0.775968062671505	0.4827766876787343	0.0051218249286913604	NA	Inf	0.44228014895445433	0.9156608646861143	4.498474950305339	0.5687841459937676	1.0997884785557555	0.40625803608957833	0.015444788205392001	NA
MCF 10A	CP466722	sigmoid	sigmoid	MCF 10A CP466722	6	3.4995000302948305	14.192402255988139	0.4843472217714144	0.027381435980522024	23.50758047904306	-1	2.177124606676351	0.5756308751096214	0.0010518413339414864	NA	12.45106093163083	0.2744643891140706	0.9606240194907578	12.45106093163083	0	2.198519520561213	0.575969006327717	0.0010451552655752713	NA
MCF 10A	CP724714	sigmoid	sigmoid	MCF 10A CP724714	6	3.4995000302948305	277.6185334184373	0.935921724817294	0.014157160752618315	163.18279396011323	0.1909547726944371	0.9054221055491314	0.8283550312247366	7.534399146949288e-7	NA	160.8459065261227	0.871356880911021	0.9769031352566729	160.8459065261227	0	0.8036307022576306	0.8128141406916927	1.5072465547000997e-6	NA
MCF 10A	Crizotinib	sigmoid	sigmoid	MCF 10A Crizotinib	6	3.4995000302948305	6.169077714843484	0.08299827670781013	0.16369122208656367	11.127933891671692	-1	1.862341444768472	0.9789090253042033	3.915373571987166e-14	NA	4.7958824721429805	0.07131827832464775	0.7921966529380369	4.7958824721429805	0	2.164533997266005	0.9052912141976138	6.473246583731833e-9	NA
MCF 10A	Dactolisib	sigmoid	flat	MCF 10A Dactolisib	6	3.4995000302948305	0.02455003707873346	0.12313225608632683	0.7851338248847834	0.016969472459469823	0.1722982862370711	1.1440761417797054	0.4041860346379029	0.01588127726058018	NA	-Inf	0.09332175255742135	0.1919868884554071	0	0.2010287691698277	0.01	0.15424475073348254	0.26179275031086985	0.2010287691698277
