cell_line	drug	fit_GR	fit_rel_cell	experiment	concentration_points	ctrl_cell_doublings	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR	flat_fit_GR	IC50	Emax	AUC	EC50	Einf	h	r2_rel_cell	pval_rel_cell	flat_fit_rel_cell
Hs 578T	MK2206	sigmoid	sigmoid	Hs 578T MK2206	6	2.1085585317113162	Inf	0.4595328097510878	0.32778794182589227	0.12475024641381444	0.5451746614255348	0.9870821764871002	0.45019584227771214	0.008349570919909774	NA	Inf	0.529783231956931	0.6982933680384765	0.11114253726798035	0.5906064362420186	0.9552009804146316	0.5017781820122338	0.00379648717342532	NA
Hs 578T	Momelotinib	sigmoid	sigmoid	Hs 578T Momelotinib	6	2.1404271496538874	2.092306503088164	0.046373823647260726	0.3616536500386364	13.303831941365226	-1	0.5939134827836511	0.9407670060659127	1.515337870516344e-10	NA	2.6649129070299455	0.261460214067733	0.6735400915311346	2.6649129070299455	0	0.6268631287897766	0.8878351639436057	2.5052657851824377e-8	NA
Hs 578T	Neratinib	sigmoid	sigmoid	Hs 578T Neratinib	6	2.1404271496538874	1.0286082963283236	0.029260129799586476	0.4637618606675735	4.323374226876138	-0.5826694595618419	0.5380700992537324	0.8650431690031283	1.1004212646568175e-7	NA	1.4418362312996964	0.250209510213039	0.5946607697506004	1.4367625006733642	9.720874934985385e-4	0.552053470378366	0.7958963066294407	3.011666711975833e-6	NA
Hs 578T	Nilotinib	sigmoid	sigmoid	Hs 578T Nilotinib	6	2.1404271496538874	8.12372547634096	0.028553290311452668	0.021540090626822866	10.119976170820742	-1	5	0.9355780051626236	2.966698073013748e-10	NA	8.057189193232098	0.2484219330981582	0.9989926553208256	8.057189193232098	0	5	0.9014274899052683	8.913464232783392e-9	NA
Hs 578T	Nintedanib	sigmoid	sigmoid	Hs 578T Nintedanib	6	2.1085585317113162	1.830343812602813	0.09668814271785549	0.3828684384849546	14.31199684450054	-0.9851508732161728	0.529352602681931	0.9318742860977759	4.639685370703174e-10	NA	2.467253033584599	0.2897178486327997	0.6628865992961254	2.467253033584599	0	0.6052483444367037	0.9563206567773886	1.3249783938371415e-11	NA
Hs 578T	NU7441	sigmoid	sigmoid	Hs 578T NU7441	6	2.1404271496538874	4.149642241322972	0.1445925787161133	0.2381405133584469	14.572896113234188	-1	0.8745929563037174	0.9764815427400836	9.35988772820417e-14	NA	4.933426553775601	0.3107047121941162	0.7816927821884523	4.933426553775601	0	0.931402464132993	0.9573641428463839	1.0919430486218661e-11	NA
Hs 578T	NVP-AEW541	sigmoid	sigmoid	Hs 578T NVP-AEW541	6	2.1404271496538874	8.548315931141698	0.15578029114488592	0.07391065583791172	10.648901637031445	-1	5	0.9385709607961237	2.0276350106044245e-10	NA	8.627382645048009	0.3229390186493195	0.9420818680806241	8.627382645048009	0	5	0.9452151869580964	8.114868215884786e-11	NA
Hs 578T	NVP-TAE684	sigmoid	sigmoid	Hs 578T NVP-TAE684	6	2.1085585317113162	0.5220638159096167	-0.20029389590330726	0.5939533261694825	4.819083734782226	-1	0.49430278498838665	0.9335909433372669	3.7828444994556007e-10	NA	0.6905362504068482	0.16016389907972914	0.5067966375059927	0.6905362504068482	0	0.5674156970544862	0.880068284920677	4.280281723111145e-8	NA
Hs 578T	Omipalisib	sigmoid	sigmoid	Hs 578T Omipalisib	6	2.1085585317113162	0.0034818504920601486	-0.19123302295384462	1.0218371998472144	0.012499797670578766	-0.29478693940782585	0.36260728679573967	0.6588718403741443	1.8337518713177012e-4	NA	4.0000144062623963e-4	0.15911315749164684	0.23389687350161326	4e-4	2.9302442704117245e-7	0.16272092375482525	0.41309363395183485	0.0140783112288499	NA
Hs 578T	OSI-027	sigmoid	sigmoid	Hs 578T OSI-027	6	2.1085585317113162	1.0178314548645335	0.18939998806094058	0.3974621516159286	0.7094833230756776	0.1687198753241959	1.1406267452127754	0.9583006966292732	9.141772253492005e-12	NA	1.3793548764667123	0.3396716180459857	0.6502945270464279	0.5480442483590079	0.3301274896941731	1.169601464703597	0.973695152952845	2.292378080084849e-13	NA
Hs 578T	Palbociclib	sigmoid	sigmoid	Hs 578T Palbociclib	6	2.1085585317113162	0.30396829670033826	0.3279304363338082	0.5264585286679467	0.05233104170306622	0.300912118186222	0.5234150652313649	0.9497096523443656	4.091448633624359e-11	NA	0.8014798650186914	0.42479369576859166	0.5307510172767295	0.03324113234236619	0.40919541888123717	0.5359956855029291	0.7934480281145069	3.3131016686936656e-6	NA
Hs 578T	PD0325901	sigmoid	sigmoid	Hs 578T PD0325901	6	2.124492840682602	0.043101709623867085	0.05542622139746206	0.7232589084128856	0.645843969615298	-0.4474674220713797	0.2361232248634502	0.8345767675809503	5.201643066445267e-14	NA	0.09663447551664758	0.26532891493067723	0.39618752704614896	0.043206343813962864	0.09991724844110939	0.27695780192619407	0.6945637437929095	1.7524675840225787e-9	NA
Hs 578T	PD173074	sigmoid	sigmoid	Hs 578T PD173074	6	2.1085585317113162	5.682024541006783	0.1640714572006524	0.23529247788831295	13.793843155937859	-1	1.2386898499469807	0.708132622097044	5.266043616813162e-5	NA	7.782372879363762	0.32708576973842984	0.7819774201175353	7.782372879363762	0	0.6922703848552876	0.5667511199423956	0.0012413652673926826	NA
Hs 578T	PD184352	sigmoid	sigmoid	Hs 578T PD184352	6	2.1404271496538874	1.5291568590890001	0.26710950049224946	0.4354685715254383	110.0661352683343	-1	0.2569033076869677	0.7820973006663798	5.082774961297086e-6	NA	2.8754063267264454	0.38103394979009636	0.6057173374969128	2.8754063267264454	0	0.29624998745633824	0.8531848706434841	2.158571788891754e-7	NA
Hs 578T	Pelitinib	sigmoid	sigmoid	Hs 578T Pelitinib	6	2.1404271496538874	3.292930779661298	-0.12130532838385488	0.280107313628661	8.609235620786759	-1	1.1431285092527284	0.8984397894951375	1.1318496449581386e-8	NA	3.669569862319716	0.17840333909507103	0.7535445126779025	3.669569862319716	0	1.0858615363391948	0.8235524312731439	9.395619675838785e-7	NA
Hs 578T	PF431396	sigmoid	sigmoid	Hs 578T PF431396	6	2.1404271496538874	0.41647854182045446	-0.0949895244577013	0.5960396678961556	3.9058562140290913	-0.8032356798654251	0.4279835897901911	0.9561022900892053	1.3789068016427518e-11	NA	0.5771173287198726	0.18998613974013057	0.4928645709407823	0.5771173287198726	0	0.48382791743318687	0.9012334821588862	9.054780747755182e-9	NA
Hs 578T	PF477736	sigmoid	sigmoid	Hs 578T PF477736	6	2.1404271496538874	0.14915483957701112	-0.1025396205257298	0.7837969077030867	0.15820811419157452	-0.06188157803343529	1.980148805786221	0.9370459487020277	2.467115426344507e-10	NA	0.16424979947981685	0.19196296700682103	0.38735401665468905	0.12718081575279236	0.21215945904033917	2.1589038844057957	0.9197796717585012	1.715044832865271e-9	NA
Hs 578T	PF562271	sigmoid	sigmoid	Hs 578T PF562271	6	2.1085585317113162	1.6999332989262956	-0.09509293119500024	0.39784603718737716	9.611995651405609	-1	0.6341478859933853	0.9370251671087023	2.4736382618835847e-10	NA	2.195357006127965	0.19504438237945115	0.6509940676230145	2.195357006127965	0	0.6236588234107763	0.9232926222166903	1.1986629846095753e-9	NA
Hs 578T	PHA-665752	sigmoid	sigmoid	Hs 578T PHA-665752	6	2.1404271496538874	6.867832417689883	-0.12677787240431848	0.12851883460205885	9.31710470771208	-1	3.6019675341424824	0.8160065955901976	1.313463599353657e-6	NA	7.401235077047294	0.24959204077379216	0.9073582893418062	7.401235077047294	0	3.6538226303713497	0.863305038234468	1.2190459131344402e-7	NA
Hs 578T	PHA-793887	sigmoid	sigmoid	Hs 578T PHA-793887	6	2.1085585317113162	0.04897620187077802	-0.15648992590751562	0.83163780565069	0.25437790559469975	-0.4407812870515588	0.38367695140993363	0.8886004227251816	2.3717469058363052e-8	NA	0.07931787927897889	0.16982790123736088	0.34092734591379636	0.06296776630636851	0.04150170235049607	0.3753737992083094	0.720434250380692	3.7313991616541795e-5	NA
Hs 578T	PI103	sigmoid	sigmoid	Hs 578T PI103	6	2.1085585317113162	0.08233949258793771	0.09528561068728518	0.7289989297817151	0.06358008577845768	0.11886246096246122	1.0498828732948255	0.7787167898474493	5.748939058230918e-6	NA	0.11019222342209539	0.2881057622691618	0.39878315603709397	0.04743399576292878	0.30436887485775377	1.1132892855816838	0.8422694001780001	3.8311366160578927e-7	NA
Hs 578T	Pictilisib	sigmoid	sigmoid	Hs 578T Pictilisib	6	2.1085585317113162	0.8758574463202691	0.26301535842270063	0.4716322220209644	0.950274599658698	-0.015711855349836015	0.3794111939703711	0.8705397223777955	7.890277400419508e-8	NA	1.7610432088038737	0.3839405505582673	0.578806291326026	0.33427015438091184	0.24403194155053864	0.4029310612970322	0.9430461350143841	1.1070968395654281e-10	NA
Hs 578T	PIK-93	sigmoid	sigmoid	Hs 578T PIK-93	6	2.1404271496538874	3.9687781733660503	0.16275521668084705	0.1784152898289088	3.7668335002954603	0.05107286998051444	2.0631977148771727	0.9220125075238992	1.3683577426234708e-9	NA	4.6642145507035275	0.32349721383454527	0.839809866611072	3.297565140946555	0.24247367011062299	1.9135246241152062	0.9340471012109597	3.579901759017061e-10	NA
Hs 578T	PLX-4720	sigmoid	sigmoid	Hs 578T PLX-4720	6	2.1404271496538874	12.209820230706372	0.7809830880100824	-0.05537814874760524	15.210150828534402	-1	5	0.39983183072055273	0.016833858274317867	NA	12.863219987627781	0.7786038608187925	1.0548859760935028	12.863219987627781	0	5	0.40241865974514057	0.016262084891167428	NA
Hs 578T	QL-X-138	sigmoid	sigmoid	Hs 578T QL-X-138	6	2.1085585317113162	1.0620923317705748	-0.05244422865076374	0.46446569357080447	11.005301768074318	-1	0.46986666275258576	0.9440266376072038	9.63498783383299e-11	NA	1.4724679942962877	0.21384536421139494	0.593695352935241	1.4724679942962877	0	0.5023773346002534	0.9136463112675356	3.092054576999426e-9	NA
Hs 578T	QL-XII-47	sigmoid	sigmoid	Hs 578T QL-XII-47	6	2.1085585317113162	0.9167150787602831	-0.1267438264497185	0.4899534252192233	2.5872780220905085	-0.5545433151999118	0.7192368925533356	0.9022305240319732	8.348843099962159e-9	NA	1.21200040653055	0.18071330459680382	0.5871134492476858	1.21200040653055	0	0.7120421389745138	0.8241296872394617	9.152511586698108e-7	NA
Hs 578T	R406	sigmoid	sigmoid	Hs 578T R406	6	2.1085585317113162	3.482294538470439	0.10361691490728138	0.2741602801159398	14.135291420420371	-1	0.784172360803931	0.9467305875429991	6.48370510088819e-11	NA	4.340698324970599	0.2936740310282675	0.7513358260886626	4.340698324970599	0	0.8032866468695867	0.9354487187250894	3.0146641458718125e-10	NA
Hs 578T	Radicicol	sigmoid	sigmoid	Hs 578T Radicicol	6	2.124492840682602	0.6667094854127633	0.04952211999875089	0.47568746681068	0.634012277573655	0.03948303111743909	1.6358085338843331	0.889310496581166	5.620946667098112e-17	NA	0.7830309814288366	0.26377277440528	0.6037120529812399	0.5045025873712006	0.25975682295349833	1.6673285413235026	0.8313610953695507	7.215760914679438e-14	NA
Hs 578T	Ruxolitinib	sigmoid	sigmoid	Hs 578T Ruxolitinib	6	2.1404271496538874	18.602167452188677	0.6935124296886281	0.06888051582144673	55.53091945926018	-1	1.0045264623597272	0.9559257217494488	1.4239071573951013e-11	NA	23.4147491771463	0.7025961585054934	0.9293872072731562	23.4147491771463	0	1.038351299438131	0.9308297512856604	5.24028247595537e-10	NA
Hs 578T	Saracatinib	sigmoid	sigmoid	Hs 578T Saracatinib	6	2.1085585317113162	4.880570581998672	0.3387437515101977	0.25601167647317646	28.483078643462665	-0.8006564109244793	0.5419445646954967	0.9229554049682155	1.2414733860488377e-9	NA	6.870447669639429	0.433922993139495	0.7635297601489645	6.870447669639429	0	0.5855812518318584	0.9569104525757883	1.1884350758702009e-11	NA
Hs 578T	SB590885	sigmoid	sigmoid	Hs 578T SB590885	6	2.1404271496538874	8.74183553264831	0.20829786192954416	-0.04793034987695546	10.889974992050297	-1	5	0.5775702468789508	0.0010139954241605903	NA	9.498170718009174	0.43278266054051345	1.0731412050177345	9.498170718009174	0	5	0.5341041631544331	0.0022197835954039704	NA
Hs 578T	Seliciclib	sigmoid	sigmoid	Hs 578T Seliciclib	6	2.1404271496538874	14.771300363530221	0.6886248114771066	0.05263632411856011	30.19620090199396	-1	1.5364562490097677	0.904721185855106	6.791578826319145e-9	NA	17.379575461574245	0.6938324417539543	0.9446308552563201	17.379575461574245	0	1.5073522103227444	0.8284134384829147	7.513913147284078e-7	NA
Hs 578T	Selumetinib	sigmoid	sigmoid	Hs 578T Selumetinib	6	2.1085585317113162	0.29935041683960534	0.26060373926584735	0.5502189410286389	4.73837782392297	-0.35303404694787455	0.19341898029282936	0.7817987902346357	5.1387469594703254e-6	NA	0.822111301812031	0.3818054526234361	0.5155808093410381	0.11237181045275856	0.19575615795975934	0.2496296279990645	0.8401403161085108	4.2649269687166365e-7	NA
Hs 578T	Sigma A6730	sigmoid	sigmoid	Hs 578T Sigma A6730	6	2.1404271496538874	8.244220667194972	0.38859932648799095	0.13904840603607613	19.87733368119883	-1	1.2483271016579163	0.8985809525469398	1.1193250367285341e-8	NA	9.810564925550324	0.4636440506322939	0.8647558318503848	9.810564925550324	0	1.2061102310823038	0.8647395142276617	1.1203856623273255e-7	NA
Hs 578T	Sirolimus	flat	flat	Hs 578T Sirolimus	6	2.1085585317113162	Inf	0.6196155942876717	0.3763840706741449	0	0.6196155942876717	0.01	-0.1314903986641165	1	0.6237895700813598	Inf	0.6456913440971126	0.6483327893150156	0	0.6456913440971126	0.01	-0.21220363378821983	1	0.6487062209164318
Hs 578T	SNS-032	sigmoid	sigmoid	Hs 578T SNS-032	6	2.1085585317113162	0.051078020556246634	-0.14855524764537498	1.0487851370711512	0.05377370490816369	-0.14591997438151955	4.978922065622726	0.9462713572262051	6.944595599499878e-11	NA	0.05406525641583246	0.1718065348339514	0.2359119726642313	0.04965169680888194	0.17260631556107497	4.972389416434811	0.9527504811744936	2.4841574642902446e-11	NA
Hs 578T	Sorafenib	flat	flat	Hs 578T Sorafenib	6	2.1085585317113162	Inf	0.8741090182071654	-0.12744717373782186	0	0.8741090182071654	0.01	-0.5055311741696595	1	1.1063176082120325	Inf	0.8652775086405894	1.1296757196938785	0	0.8652775086405894	0.01	-0.4839481677641455	1	1.1075930347240226
Hs 578T	SU11274	sigmoid	sigmoid	Hs 578T SU11274	6	2.1404271496538874	6.212292708763386	0.15877855614767097	0.15286523231212806	12.33182120888264	-1	1.6022861540241304	0.9711351735981163	4.818940891739503e-13	NA	6.762999318371397	0.3168676296496881	0.8620851691077821	6.762999318371397	0	1.7816701925757081	0.9509920133249534	3.327628927702582e-11	NA
Hs 578T	TGX221	sigmoid	sigmoid	Hs 578T TGX221	6	2.1404271496538874	38.52493922892397	0.5966670463051802	0.17701769750005508	122.39514644307825	-0.27237693292526055	0.37619706451222507	0.42087546194948944	0.012652482179811176	NA	Inf	0.6514453922076207	0.8342277211460031	3.075515640353725	0.505930464636391	0.5326388695386658	0.5010479190712799	0.0038412334832802785	NA
Hs 578T	Torin1	sigmoid	sigmoid	Hs 578T Torin1	6	2.1085585317113162	6.574135859831896e-4	-0.09267946846150614	0.8781761569600867	4.175244696572682	-1	0.12546434925883992	0.685851734491848	9.48587351976076e-5	NA	0.012195082691064904	0.1993534394242074	0.3039922585886652	0.0035702279392105535	0.24679037871063703	0.5538819142452698	0.38074553910646514	0.021624852316569947	NA
Hs 578T	Torin2	sigmoid	flat	Hs 578T Torin2	6	2.1404271496538874	0.0039636144715645555	-0.13405575420055546	1.0052443766586197	0.006954462113609797	-0.15363531114326642	0.4765715757755687	0.5685066191147808	0.0012016918178951808	NA	-Inf	0.1776460690852641	0.23585303471756233	0	0.1776460690852641	0.01	0.28566200119423646	0.06780005127442709	0.2392533730279726
Hs 578T	Tozasertib	flat	flat	Hs 578T Tozasertib	6	2.1404271496538874	-Inf	0.04978540326420352	0.9097164988107779	0	0.04978540326420352	0.01	-0.1930151816077006	1	0.08966500102340924	-Inf	0.25795567013388265	0.28114043612693024	0	0.25795567013388265	0.01	9.296097225330868e-11	0.9999999992563118	0.28070285390791366
Hs 578T	Trametinib	flat	flat	Hs 578T Trametinib	6	2.1404271496538874	-Inf	0.17917324970653517	0.8016282441269511	0	0.17917324970653517	0.01	-0.14690337033294454	1	0.20355634011792748	-Inf	0.3288175919365573	0.3402154096116812	0	0.3288175919365573	0.01	0.02958244713344549	0.7864464337761916	0.3432736924092006
Hs 578T	TWS119	sigmoid	sigmoid	Hs 578T TWS119	6	2.1404271496538874	4.680603073245494	-0.08025844847698345	0.19530651514836986	9.148812355122532	-1	1.6392375794918013	0.97498368492212	1.5338634726592397e-13	NA	4.994110383360766	0.19923252177120304	0.8323009070068412	4.994110383360766	0	1.8125785909318484	0.9624928186529983	3.916655974102032e-12	NA
Hs 578T	Vemurafenib	sigmoid	sigmoid	Hs 578T Vemurafenib	6	2.1404271496538874	Inf	0.5482303835141425	0.04741331366129762	4.198089345281179	0.5423334012729727	5	0.9433429418823668	1.0617741857410844e-10	NA	Inf	0.5793506604479992	0.9529919665120091	4.031023453716528	0.5748675099613518	5	0.9020489346752598	8.473704408425197e-9	NA
Hs 578T	WH-4-025	sigmoid	sigmoid	Hs 578T WH-4-025	6	2.1404271496538874	0.24099802217881505	-0.3467726914969425	0.7621232714332467	0.3990167833155232	-0.33802110009887465	1.0242365541070388	0.9165051035221257	2.3619975601065725e-9	NA	0.28290797061406886	0.10323078177464387	0.41280253060849725	0.22353309084909256	0.11868232794518577	1.1503343702332376	0.8922881038380783	1.8117963077540402e-8	NA
Hs 578T	Withaferin A	sigmoid	sigmoid	Hs 578T Withaferin A	6	2.124492840682602	0.6400423302535972	-0.2854858628694905	0.5677596864057838	0.6826946274114332	-0.18583902629288246	4.898751920784343	0.9815756180236846	3.248476962122665e-30	NA	0.6536069838639371	0.11640089340126968	0.582400315569524	0.6067422577678849	0.15532657427387167	5	0.9859821212171617	3.116011867413897e-32	NA
Hs 578T	WYE-125132	flat	flat	Hs 578T WYE-125132	6	2.1085585317113162	-Inf	0.10125979640498321	0.8110130334203328	0	0.10125979640498321	0.01	0.23436098353546786	0.11808437996940083	0.18821336902995925	-Inf	0.29171484463356323	0.3396850270228816	0	0.29171484463356323	0.01	0.1698081559888246	0.22564603139636122	0.3396357880687423
Hs 578T	WZ-4-145	sigmoid	sigmoid	Hs 578T WZ-4-145	6	2.1085585317113162	0.7608635143778415	0.021597889072532978	0.4898690683948515	24.575325955932207	-1	0.31614339846993816	0.8129693653292408	1.4972764051244509e-6	NA	1.3318158662994393	0.2542603159677339	0.5654626303648426	1.3318158662994393	0	0.3146269220718298	0.7399939476723875	2.0886595666177458e-5	NA
Hs 578T	WZ3105	flat	flat	Hs 578T WZ3105	6	2.1404271496538874	-Inf	-0.14653158582817816	1.1354861349436154	0	-0.14653158582817816	0.01	0.005806330896599987	0.9544824473278111	-0.1348291974840263	-Inf	0.169771583192059	0.17448216179632173	0	0.169771583192059	0.01	0.0016622165656278165	0.9867793738100692	0.17493429273601788
Hs 578T	XL147	sigmoid	sigmoid	Hs 578T XL147	6	2.1404271496538874	46.67854693454973	0.8341846222689798	0.03411071162128318	164.64183100137237	-1	0.8715771490525348	0.9003576305133335	9.717451277023538e-9	NA	45.095777853111855	0.8313607503859625	0.9655838332043979	45.095777853111855	0	1.0617402229009982	0.897331770249338	1.2344928825868098e-8	NA
Hs 578T	XMD11-50	sigmoid	sigmoid	Hs 578T XMD11-50	6	2.1085585317113162	2.1678228230293866	-0.05283273467380175	0.3479787556331136	9.268994137209827	-1	0.7561245376957749	0.9828018688694241	7.65332309322421e-15	NA	2.589992565995578	0.2132109227683233	0.6937719466469416	2.589992565995578	0	0.8125281273056416	0.9610545451181544	5.2924193182852945e-12	NA
Hs 578T	XMD11-85h	sigmoid	sigmoid	Hs 578T XMD11-85h	6	2.1085585317113162	7.164183542003218	0.2762956340352569	0.14365421790746585	14.516994882354561	-1	1.555610262240143	0.9572432529227217	1.1169590575386853e-11	NA	7.924712494521976	0.3922590701805479	0.8651466573631801	7.924712494521976	0	1.6914924040871218	0.9081604082138566	5.061037525683221e-9	NA
Hs 578T	XMD16-144	sigmoid	flat	Hs 578T XMD16-144	6	2.1404271496538874	6.786618584636107e-4	-0.15983640448859823	0.9239059340414572	1.8825069995041959	-1	0.1385738400379353	0.5750658379858025	0.0010630976940788942	NA	-Inf	0.16492179119379233	0.2770986631941073	0	0.16492179119379233	0.01	0.2907223150878915	0.0640516572983144	0.27781149725486903
Hs 578T	Y39983	sigmoid	sigmoid	Hs 578T Y39983	6	2.1085585317113162	3.1541538746628857	0.028564178176602468	0.30686953917684634	13.472581317499133	-1	0.7566532115509024	0.8621467230472091	1.3041776535226305e-7	NA	4.337396569312629	0.2553150675614636	0.7238872081989658	4.337396569312629	0	0.6360137898388963	0.8143816168986491	1.409184579573356e-6	NA
Hs 578T	YM 201636	sigmoid	sigmoid	Hs 578T YM 201636	6	2.1404271496538874	4.9395254556747314	0.13168229888749491	0.18616207334940493	12.646898119431231	-1	1.1685590649615083	0.9905212156538965	6.516601157329924e-17	NA	5.475671108997538	0.30169005412367916	0.8308948315066673	5.475671108997538	0	1.290783898358467	0.9685080143656714	9.673872457763908e-13	NA
Hs 578T	ZSTK474	sigmoid	sigmoid	Hs 578T ZSTK474	6	2.1085585317113162	0.49016325449729264	0.14813685923984088	0.5301669715540027	0.5368531281891192	-0.023902153524159274	0.5132307782081722	0.9011026181715578	9.151206495017319e-9	NA	0.805940869450012	0.31597802775404643	0.5383132180507401	0.2458603788845951	0.23904291877746178	0.5476976410395733	0.9551912829170629	1.6251747963406137e-11	NA
MCF 10A	A443654	sigmoid	sigmoid	MCF 10A A443654	6	3.5177014207956727	0.17887598156384782	-0.26019818157840297	0.8073402773695566	0.26569629765199004	-0.2685770840327609	1.0866184796435487	0.8875531710408819	2.5560991827400335e-8	NA	0.12509464963755745	0.03458964645419106	0.2588056151025844	0.11896761916798221	0.02967116792450394	1.2181771968201422	0.7400284998376432	2.086440105877169e-5	NA
MCF 10A	Afatinib	flat	flat	MCF 10A Afatinib	6	3.5177014207956727	-Inf	0.03608903571400712	0.9574325962948064	0	0.03608903571400712	0.01	-0.8858605863659026	1	0.04141013174871221	-Inf	0.10852877042735713	0.11313419714168678	0	0.10852877042735713	0.01	5.048550466568713e-11	0.9999999995961162	0.11299092568632854
MCF 10A	Alpelisib	sigmoid	sigmoid	MCF 10A Alpelisib	6	3.4995000302948305	8.724263534813423	0.43953876684121646	0.16359258473638846	38.01736033134707	-1	0.7463729039573929	0.8461365048399984	3.1411215989164495e-7	NA	5.45606305393914	0.33647363565023397	0.7625314312900814	5.45606305393914	0	0.7117001577947853	0.7458366407568718	1.741420027990868e-5	NA
MCF 10A	Alvocidib	sigmoid	sigmoid	MCF 10A Alvocidib	6	3.5177014207956727	0.024960479714379286	-0.2802693496488785	1.2159512122147378	0.031032903173912375	-0.27913479125057283	2.037048275600461	0.46215580129768874	0.007002480510836005	NA	0.029660887612830256	0.031021126933402057	0.05027027364532353	0.029253720016701235	0.0333738143721074	4.997615193810081	0.48316060424622087	0.005091489829175724	NA
MCF 10A	AT-7519	sigmoid	sigmoid	MCF 10A AT-7519	6	3.5177014207956727	0.25312927159633397	-0.2948584876277635	0.792617894157853	0.3072990290940043	-0.26518974439790205	2.194273669312459	0.8731537639294018	6.702250856114607e-8	NA	0.21908752925151712	0.028938697437239615	0.325172170198164	0.21298633277805715	0.03099736122031584	2.266011363092767	0.9249867838891972	1.002541331395472e-9	NA
MCF 10A	AZD 5438	sigmoid	sigmoid	MCF 10A AZD 5438	6	3.5177014207956727	0.29879679846224355	-0.19767831983155204	0.721388016111945	0.38269610714110813	-0.22149382188516548	1.4818144838936327	0.9325538673628847	4.282096183803405e-10	NA	0.20939849988806217	0.04575729058185241	0.32594173522225006	0.19982122143517544	0.033488451623918745	1.4808021479745628	0.9268489510855786	8.199067520586493e-10	NA
MCF 10A	AZD-6482	sigmoid	sigmoid	MCF 10A AZD-6482	6	3.4995000302948305	7.798920938299007	0.3619430978545724	0.13921868889282565	18.53606062138943	-1	1.2689971405264437	0.7875148557080516	4.155550621558063e-6	NA	5.916095603010726	0.3008958347076848	0.8031916746810569	5.916095603010726	0	1.0829179140369976	0.6816310249064651	1.0554700509617928e-4	NA
MCF 10A	AZD7762	sigmoid	sigmoid	MCF 10A AZD7762	6	3.5177014207956727	0.7895914417863085	-0.17508592786556898	0.5250384730651022	5.85485024891938	-1	0.5483437873611522	0.9578974701179985	9.873372951499238e-12	NA	0.33069377814152634	0.049044763546798056	0.41413058167937095	0.33069377814152634	0	0.671598046831781	0.8377491041162863	4.802825721374341e-7	NA
MCF 10A	AZD8055	sigmoid	sigmoid	MCF 10A AZD8055	6	3.5177014207956727	0.01815963890774448	-0.10163993766519064	0.7951767073945452	5.991699275912546	-1	0.18945089991573827	0.5528567106866651	0.0015979888263945943	NA	0.003957952143481523	0.09906012503500139	0.19307366204858686	0.00395782603702054	4.65783645051154e-6	0.2923765490699319	0.4286436773257134	0.011356808466722155	NA
MCF 10A	AZD8330	flat	flat	MCF 10A AZD8330	6	3.4995000302948305	-Inf	0.14259873575820695	0.8780583573598418	0	0.14259873575820695	0.01	-0.8258021400574684	1	0.12165346278526606	-Inf	0.1565508169259361	0.14910137358488332	0	0.1565508169259361	0.01	-3.657829594772011e-11	1	0.1494142239647461
MCF 10A	Barasertib	flat	flat	MCF 10A Barasertib	6	3.4995000302948305	-Inf	0.14767407392823198	0.851287266415953	0	0.14767407392823198	0.01	-0.40617367320574616	1	0.15214431430965497	-Inf	0.15001440146241357	0.15073305743255436	0	0.15001440146241357	0.01	1.0566046926285821e-9	0.9999999915471622	0.15243154160465344
MCF 10A	BI-2536	flat	flat	MCF 10A BI-2536	6	3.5177014207956727	-Inf	-0.012649009904224092	1.008852926469024	0	-0.012649009904224092	0.01	-1.3012546595803087e-10	1	-0.010898613708673609	-Inf	0.08858598241332985	0.08970306925768312	0	0.08858598241332985	0.01	-1.4497725242534898e-9	1	0.0891408760045245
MCF 10A	BMS345541	sigmoid	sigmoid	MCF 10A BMS345541	6	3.5177014207956727	64.78317024681145	0.8518181474860795	0.039612122676185496	159.35694682924296	-0.5509181510076724	0.8252535780400077	0.8039323666397294	2.1839729430441494e-6	NA	39.85747283477395	0.7622129284194046	0.936633157194466	39.85747283477395	0	0.8815661766512737	0.7583830050262963	1.1615016447453877e-5	NA
MCF 10A	Brivanib	sigmoid	sigmoid	MCF 10A Brivanib	6	3.4995000302948305	6.638171995372379	0.3161695717137398	0.1545366550458659	18.801224950334607	-1	1.0552566462396367	0.978722997085956	4.200332053208051e-14	NA	4.328142878085748	0.2425754470282863	0.7886537566175512	4.328142878085748	0	1.1879558267945396	0.920969053244666	1.5218697229462102e-9	NA
MCF 10A	Buparlisib	sigmoid	sigmoid	MCF 10A Buparlisib	6	3.4995000302948305	1.0810331794857024	-0.1805534503393134	0.4513835470975606	1.4060381342115202	-0.24268331716311686	1.5052256504359687	0.9562825421226895	1.3342561155842295e-11	NA	0.8119768415749351	0.04769329651630532	0.5436778140233635	0.7932790359101201	0.01697545408799501	1.4826348305862875	0.9210442951436276	1.510317030346294e-9	NA
MCF 10A	BX-912	sigmoid	sigmoid	MCF 10A BX-912	6	3.4995000302948305	0.4997105604674704	0.08845830804367472	0.5055367766094824	0.43984188154424475	0.1117958481672595	1.9831462798205732	0.9077130673928067	5.261646787475753e-9	NA	0.3998112532506904	0.12635520861124705	0.4580655073243046	0.34098949914686894	0.11969385253480269	1.7194294006590385	0.8971869128339767	1.2484961261641008e-8	NA
