CellHMSLINCSID	CellName	SmallMoleculeHMSLINCSID	SmallMoleculeName	SmallMolConcUnit	Replicate	SeedingDensity	GR50	GRmax	GR_AOC	GEC50	GRinf	h_GR	r2_GR	pval_GR
50057	SK-BR-3	10135-101-1	Linsitinib	uM	9	5000	6.78739462538564	0.241561980255099	0.137232602795441	6.28998796438744	0.035792250673843	0.975927731395734	0.967466199908294	6.21114657517463e-06
50057	SK-BR-3	10146-101-3	Omipalisib	uM	3	156.25	-Inf	-0.67726645131239	0.974280089935283	0	0.161357021035308	0.01	0	0.054617824813596
50057	SK-BR-3	10146-101-3	Omipalisib	uM	3	312.5	0.00156232405417984	-0.47151884875427	0.967996793289888	0.113567587361731	-0.920022478991317	0.243529028592331	0.936013269365722	6.62696569548871e-05
50057	SK-BR-3	10146-101-3	Omipalisib	uM	3	625	0.00254977266205697	-0.408807871275621	1.03777618649398	0.0106658567830263	-0.468732683644035	0.462166674628073	0.988765897827141	1.50274154453456e-07
50057	SK-BR-3	10146-101-3	Omipalisib	uM	3	1250	0.00239320608604005	-0.395483756183361	1.038102161351	0.00865984297914885	-0.429338470088848	0.481986553966734	0.995967887366281	4.16259626767612e-09
50057	SK-BR-3	10146-101-3	Omipalisib	uM	3	2500	0.00180561497291635	-0.579394171602942	1.19736136347108	0.00670171646713611	-0.561553776166097	0.574077317712466	0.991445242864736	5.79064440842103e-08
50057	SK-BR-3	10146-101-3	Omipalisib	uM	3	5000	0.00171538476051957	-0.804100470692932	1.42721998408644	0.00550108196677535	-0.754783604483964	0.789585924402567	0.993066268228734	2.77577736351731e-08
50057	SK-BR-3	10146-101-3	Omipalisib	uM	4	156.25	0.00852469109660947	-0.753911168494632	1.03842555177629	0.00948278919123007	-0.351642309903567	4.99999996591022	0.864868892642381	0.00090707599719575
50057	SK-BR-3	10146-101-3	Omipalisib	uM	4	312.5	-Inf	-0.659849046116258	1.23138921350767	0.00865975134704169	-0.99999999998799	0.191903833936716	0.891771465725521	0.000417057772287954
50057	SK-BR-3	10146-101-3	Omipalisib	uM	4	625	0.00157354514941444	-0.555010620672404	1.14045943421549	0.00765327365177804	-0.558271328404301	0.474006081311947	0.981053205473592	9.3621395125254e-07
50057	SK-BR-3	10146-101-3	Omipalisib	uM	4	1250	0.00129754164690171	-0.422539127755616	1.09680988939334	0.00413735145306703	-0.398942051108677	0.505879927847046	0.972281921048337	3.54544657987788e-06
50057	SK-BR-3	10146-101-3	Omipalisib	uM	4	2500	0.001682989615285	-0.591117192883432	1.23562505119298	0.00427988130322257	-0.497291473764527	0.739735755357798	0.966604424599902	6.80630266269855e-06
50057	SK-BR-3	10146-101-3	Omipalisib	uM	4	5000	0.00113806215033909	-0.628473488423789	1.33367699404191	0.00381522109134599	-0.617535956170233	0.664869174113975	0.995551007349749	5.87375614813368e-09
50057	SK-BR-3	10146-101-3	Omipalisib	uM	5	156.25	Inf	0.634968640552689	0.0727685694650188	0	0.933519295293484	0.01	0	0.52654725876916
50057	SK-BR-3	10146-101-3	Omipalisib	uM	5	312.5	0.0471768247516097	-0.269951251931996	0.648094329071094	0.107864709038863	-0.252136655949494	0.493739162394644	0.782223722416215	0.00481988854480264
50057	SK-BR-3	10146-101-3	Omipalisib	uM	5	625	0.00814306632983775	-0.117067348074603	0.757485616357566	0.0181846309268016	-0.173485803660248	0.370743242102676	0.969339788665932	5.04676408874527e-06
50057	SK-BR-3	10146-101-3	Omipalisib	uM	5	1250	0.00735131089609519	-0.11297126189133	0.793258904678572	0.00769299783742995	-0.01873221501181	0.809556589534225	0.97472041359594	2.56859051683822e-06
50057	SK-BR-3	10146-101-3	Omipalisib	uM	5	2500	0.00635619685153725	-0.0397483468319643	0.795881742650399	0.0068270313870328	-0.0242911195445127	0.663856581602105	0.98593894707713	3.29657112274617e-07
50057	SK-BR-3	10146-101-3	Omipalisib	uM	5	5000	0.0847643574601867	0.381782450795181	0.459016414032538	0.00786116445020579	0.410556883228231	0.723737753931002	0.98699596078609	2.50769056853173e-07
50057	SK-BR-3	10236-999-2	17-AAG	uM	7	156.25	Inf	0.515400118084341	0.352674638592346	0.00434913394379353	0.603371458255215	1.59721146595642	0.590188860675355	0.0440598644447029
50057	SK-BR-3	10236-999-2	17-AAG	uM	7	312.5	0.0020272872645128	-0.138733849380682	1.01732801949365	0.00228603403389384	-0.102581750683969	1.55357504992113	0.892331100117087	0.000409558519779529
50057	SK-BR-3	10236-999-2	17-AAG	uM	7	625	0.00260511498151426	-0.0434124224207653	0.899223502931774	0.0025652840409486	0.03707267221058	4.99999997083756	0.944235889173666	4.09488524659718e-05
50057	SK-BR-3	10236-999-2	17-AAG	uM	7	1250	0.00482536615686191	-0.10208717134061	0.913444606006877	0.0051509182729833	-0.0602281855795288	1.74205682659305	0.984785916445653	4.34370466817491e-07
50057	SK-BR-3	10236-999-2	17-AAG	uM	7	2500	0.00645725403227184	-0.0555251904455157	0.855665023285908	0.00683402978567871	-0.0380794806590871	1.29426418960124	0.989679748333642	1.11664726909488e-07
50057	SK-BR-3	10236-999-2	17-AAG	uM	7	5000	0.0317311577122782	0.469105761633362	0.4395042815115	0.0116606976779352	0.434028409851337	2.02320879611262	0.981160094468449	9.17858053228748e-07
50057	SK-BR-3	10236-999-2	17-AAG	uM	8	156.25	Inf	0.60382958472469	0.129024400932655	0	0.909375780478349	0.01	-1.16351372980716e-13	0.077263485336567
50057	SK-BR-3	10236-999-2	17-AAG	uM	8	312.5	Inf	-0.00839691256376018	0.247395756669146	0	0.840826643916027	0.01	-5.50448575609153e-13	0.0761695962030307
50057	SK-BR-3	10236-999-2	17-AAG	uM	8	625	0.00553350452830724	-0.141304425693	0.480987095475278	0.00591821413545535	-0.0829139274245728	2.28275102755734	0.912598622617748	0.000197384919558785
50057	SK-BR-3	10236-999-2	17-AAG	uM	8	1250	0.00731637393823863	-0.0623150154477748	0.469598924226296	0.00758780939071136	-0.0361713022820195	1.91735566697142	0.984722090350665	4.40781928623402e-07
50057	SK-BR-3	10236-999-2	17-AAG	uM	8	2500	0.00769306183292659	-0.0475508507358899	0.426304036193395	0.00783489979166125	-0.0175992342265247	1.89352133940255	0.993759354043146	1.92000962906391e-08
50057	SK-BR-3	10236-999-2	17-AAG	uM	8	5000	0.057668706454661	0.411362352424291	0.191878054527498	0.021095392479174	0.400041468516439	1.60079215752444	0.995878282913293	4.49545467517964e-09
50057	SK-BR-3	10236-999-2	17-AAG	uM	9	156.25	0.00277775686243062	-0.410898200059039	0.497762272688955	0.00336058671572106	-0.358667982580111	2.83912929092846	0.59213872745167	0.043330494437818
50057	SK-BR-3	10236-999-2	17-AAG	uM	9	312.5	0.00511032188789162	-0.35217192497941	0.418880513058225	0.00632473801798918	-0.263169222307076	1.98339285955341	0.76742532801139	0.00606692267754017
50057	SK-BR-3	10236-999-2	17-AAG	uM	9	625	0.00802938620835875	-0.215220308243313	0.386438561361635	0.00936585799184695	-0.182431337410581	2.02031722044785	0.884994795439005	0.000515835505515039
50057	SK-BR-3	10236-999-2	17-AAG	uM	9	1250	0.00737921889959877	-0.109089116792217	0.447134836495105	0.00761769295266391	-0.0434990427211214	2.62278981842697	0.978626907097052	1.42736751096439e-06
50057	SK-BR-3	10236-999-2	17-AAG	uM	9	2500	0.0101782084125931	-0.185672774243643	0.382972685580232	0.0114226728867189	-0.126442408585033	1.95445471495966	0.969488858699549	4.9614039275836e-06
50057	SK-BR-3	10236-999-2	17-AAG	uM	9	5000	0.0194556204673851	-0.213699413715048	0.349413983492366	0.0226973249867105	-0.185442058387797	2.0469383393935	0.992939438782292	2.95758530999279e-08
50057	SK-BR-3	10250-999-4	Etoposide	uM	3	156.25	Inf	-0.496668723852697	-2.02612212894139	0	0.999999998996367	0.01	-0.189676652530855	0.981310832054758
50057	SK-BR-3	10250-999-4	Etoposide	uM	3	312.5	0.246204250389735	-0.108001839764806	0.447800608717093	0.244857847781178	0.0135228873220466	4.99999999713041	0.848356381389018	0.0013579522138697
50057	SK-BR-3	10250-999-4	Etoposide	uM	3	625	0.479421961618954	-0.210826480888546	0.4323291187607	0.598925776141946	-0.192227670562933	1.46168159411137	0.942939209843907	4.437948258873e-05
50057	SK-BR-3	10250-999-4	Etoposide	uM	3	1250	0.269884574016238	-0.0968333785197473	0.494490860046109	0.266337537606657	0.0205951413932152	3.17935692988181	0.947642490412956	3.28417607694531e-05
50057	SK-BR-3	10250-999-4	Etoposide	uM	3	2500	0.204123832306204	-0.293128167282054	0.610251133371991	0.25662978089844	-0.229223695464515	1.64857923701506	0.989335698043796	1.25245899762483e-07
50057	SK-BR-3	10250-999-4	Etoposide	uM	3	5000	0.137114190643908	-0.605986214063922	0.820685650671585	0.200753806187956	-0.5482302030637	1.94156286036239	0.993509675541287	2.2025837376205e-08
50057	SK-BR-3	10250-999-4	Etoposide	uM	4	156.25	Inf	-0.885887910696661	0.0219273990843993	0	0.999999998921801	0.01	-0.0103213134039815	0.751004462440181
50057	SK-BR-3	10250-999-4	Etoposide	uM	4	312.5	Inf	-0.627471890970345	0.184041718785018	0	0.789432725965235	0.01	-2.22044604925031e-16	0.0617694316271695
50057	SK-BR-3	10250-999-4	Etoposide	uM	4	625	0.263984401513686	-0.396879181988434	0.551868928953814	0.312078897797896	-0.260390227314091	2.50483142968082	0.799208100213	0.00362753541295402
50057	SK-BR-3	10250-999-4	Etoposide	uM	4	1250	0.250545466681971	-0.333916875502809	0.603813030426347	0.463110335669597	-0.368531898725843	0.898866696802938	0.973620354402463	2.98154486100266e-06
50057	SK-BR-3	10250-999-4	Etoposide	uM	4	2500	0.213285221228768	-0.390588197276047	0.660589083744432	0.29295471645213	-0.343569266195038	1.64793375116913	0.964789384826107	8.1913907775677e-06
50057	SK-BR-3	10250-999-4	Etoposide	uM	4	5000	0.176551395441293	-0.479235437028393	0.723630654144417	0.233093662526291	-0.424531227699189	2.21244077678234	0.98828406102773	1.74068366054492e-07
50057	SK-BR-3	10250-999-4	Etoposide	uM	5	156.25	Inf	0.830897538260092	-0.095114629669209	0	0.999999365588763	0.01	-0.110629328965965	0.775966216417785
50057	SK-BR-3	10250-999-4	Etoposide	uM	5	312.5	Inf	0.214158328728125	0.0818421993031904	0	0.895151135267985	0.01	-4.44089209850063e-16	0.147945997324174
50057	SK-BR-3	10250-999-4	Etoposide	uM	5	625	0.341958633550514	0.186782318393013	0.337263971864745	0.295705428354428	0.258231307775445	4.99997723859741	0.843242923273713	0.00152508849868538
50057	SK-BR-3	10250-999-4	Etoposide	uM	5	1250	0.373746340358475	0.0781098863889429	0.356496152576028	0.304693209137388	0.179068488037536	2.17053976602777	0.927496545708589	0.000102625537262702
50057	SK-BR-3	10250-999-4	Etoposide	uM	5	2500	0.275959300027416	0.0638323645190777	0.417670080453131	0.250914397674625	0.156557576155872	3.94768212133134	0.977133114742613	1.80810873351422e-06
50057	SK-BR-3	10250-999-4	Etoposide	uM	5	5000	0.577868672504464	0.449472123336403	0.279504141148891	0.208573702023937	0.471406017702173	2.80790943670396	0.992138892117332	4.30718124500018e-08
50057	SK-BR-3	10264-999-2	Methotrexate	uM	3	156.25	Inf	1.18066832634214	-1.19271542697989	0	0.999999965144881	0.01	-1.07304213010761	0.999999885039197
50057	SK-BR-3	10264-999-2	Methotrexate	uM	3	312.5	Inf	1.08494855146534	-0.0656783149953495	0	0.999999999830579	0.01	-0.208930508694183	0.974837676041055
50057	SK-BR-3	10264-999-2	Methotrexate	uM	3	625	Inf	0.986566739292091	0.00620245907874997	0	0.988472265445168	0.01	-4.01900734914307e-14	1
50057	SK-BR-3	10264-999-2	Methotrexate	uM	3	1250	0.13182946873527	0.397972257316565	0.295597845544025	0.088270779450426	0.432703506500029	4.9999992344	0.975786547601457	2.20901419822894e-06
50057	SK-BR-3	10264-999-2	Methotrexate	uM	3	2500	0.0873313698338192	0.0144120342879628	0.510929661633248	0.0858410362278731	0.0412316392742398	4.99999219846779	0.990146582516751	9.49629274105135e-08
50057	SK-BR-3	10264-999-2	Methotrexate	uM	3	5000	0.0713212573586884	-0.488391107567332	0.782324611294052	0.0907647344184479	-0.484704216114807	2.81127978234357	0.995599997667757	5.65047775236138e-09
50057	SK-BR-3	10264-999-2	Methotrexate	uM	4	156.25	Inf	0.440205906742328	-0.700016165884054	0	0.999999999979687	0.01	-0.468865211413201	0.873967634376445
50057	SK-BR-3	10264-999-2	Methotrexate	uM	4	312.5	Inf	1.07661614488179	-0.272481733421076	0	0.999999992476593	0.01	-0.339708793971921	0.999999966719472
50057	SK-BR-3	10264-999-2	Methotrexate	uM	4	625	Inf	0.649262758529725	-0.0949148274183143	0	0.999999999853285	0.01	-0.0664187035677097	0.733984469421812
50057	SK-BR-3	10264-999-2	Methotrexate	uM	4	1250	Inf	0.683051294925982	0.137627596314404	0.105295994372961	0.681739426182668	2.85976185375151	0.892472686513049	0.000407676599325058
50057	SK-BR-3	10264-999-2	Methotrexate	uM	4	2500	0.0710096006721356	0.0288409332943727	0.527055327824782	0.0684256123510241	0.0710509290368129	4.13484352392964	0.992511317604515	3.63428467320404e-08
50057	SK-BR-3	10264-999-2	Methotrexate	uM	4	5000	0.0639511736111603	-0.293711864959797	0.732666639728921	0.0717930296979859	-0.303096468196332	4.09680068860779	0.997342257860521	9.67820823483123e-10
50057	SK-BR-3	10264-999-2	Methotrexate	uM	5	156.25	Inf	0.990315350631437	-0.135296020729285	0	0.999999995169557	0.01	-0.438873321122949	0.99999996959885
50057	SK-BR-3	10264-999-2	Methotrexate	uM	5	312.5	Inf	0.687934820880451	-0.298098422099526	0	0.999999999637944	0.01	-0.769581888972314	0.999999999210147
50057	SK-BR-3	10264-999-2	Methotrexate	uM	5	625	Inf	0.911204784832912	-0.101140315117608	0	0.999999972348731	0.01	-1.16248491153327	1
50057	SK-BR-3	10264-999-2	Methotrexate	uM	5	1250	Inf	0.679378349282783	0.0983991706959976	0.0966338701254349	0.759238468882532	4.99999995582164	0.775970670935686	0.00532190446090897
50057	SK-BR-3	10264-999-2	Methotrexate	uM	5	2500	0.122898550641951	0.420536548002283	0.321494701802201	0.0605523118716997	0.434424793366087	2.86982539690839	0.992128167176622	4.32778340941908e-08
50057	SK-BR-3	10264-999-2	Methotrexate	uM	5	5000	Inf	0.545279158326886	0.241078383876259	0.0900154447135166	0.561580363031774	4.98214891756355	0.996957340801975	1.55376944643848e-09
50058	MDA-MB-231	10024-101-1	NVP-TAE684	uM	2	156.25	0.97648391551455	-0.294949754552542	0.146295141195659	1.06581272850731	-0.274549260632505	4.99999992311452	0.807923273775816	0.00310571505511503
50058	MDA-MB-231	10024-101-1	NVP-TAE684	uM	2	312.5	0.952890496916225	-0.319299225626748	0.204017795456511	1.2270894991488	-0.334411708253397	2.02498239377109	0.883235938865111	0.000543979045611653
50058	MDA-MB-231	10024-101-1	NVP-TAE684	uM	2	625	1.47440001564417	-0.383315966715148	0.134493505794944	2.04258937969878	-0.441274874602532	1.94076940309011	0.885469981710602	0.000508414180522276
50058	MDA-MB-231	10024-101-1	NVP-TAE684	uM	2	1250	1.32562481777189	-0.280988588298832	0.22229050516271	1.71020090388501	-0.321206476115072	1.94783664495005	0.956883829324612	1.66433458687054e-05
50058	MDA-MB-231	10024-101-1	NVP-TAE684	uM	2	2500	1.1235189237223	-0.248380480994316	0.307564437583077	1.63575108206447	-0.367600016394633	1.46717056638918	0.980032796387404	1.12489079551192e-06
50058	MDA-MB-231	10024-101-1	NVP-TAE684	uM	2	5000	1.70981031690628	-0.424543540189086	0.261627958785526	2.20928598243831	-0.456517850750276	2.53111357589102	0.998159920295791	2.67256439201446e-10
50058	MDA-MB-231	10049-101-1	PLX-4720	uM	2	156.25	Inf	0.890603011707477	-0.330027571076513	0	0.999999998863083	0.01	-1.44137091036103	0.983629095235355
50058	MDA-MB-231	10049-101-1	PLX-4720	uM	2	312.5	Inf	1.04748094334422	-0.2589854400684	0	0.999999902990483	0.01	-2.35477202434854	0.999998790156591
50058	MDA-MB-231	10049-101-1	PLX-4720	uM	2	625	Inf	0.921409017559386	-0.229410792143687	0	0.999999656622932	0.01	-1.99123648589524	0.972767879624748
50058	MDA-MB-231	10049-101-1	PLX-4720	uM	2	1250	Inf	0.938956258946892	-0.114765324997768	0	0.999999863852479	0.01	-0.955356534170257	0.94599414481155
50058	MDA-MB-231	10049-101-1	PLX-4720	uM	2	2500	23.8629331744045	0.758822100950404	-0.0145908699290195	29.6759332335853	-0.987211741939752	4.99999999999998	0.841898848135694	0.00157134869354281
50058	MDA-MB-231	10049-101-1	PLX-4720	uM	2	5000	Inf	0.750866139800819	0.0112076244622582	17.634691086644	0.574519733461328	2.7964734107284	0.918667784188045	0.0001534331196269
50058	MDA-MB-231	10051-104-1	Lapatinib	uM	10	156.25	Inf	0.515623751445211	-0.301461235799348	0	0.999999930997447	0.01	-0.546220424543862	0.541756630810729
50058	MDA-MB-231	10051-104-1	Lapatinib	uM	10	312.5	Inf	0.656725348070306	-0.219228381624499	0	0.999999999987646	0.01	-0.789782054466337	0.507152171408586
50058	MDA-MB-231	10051-104-1	Lapatinib	uM	10	625	Inf	0.590290095208268	-0.0865579591360116	0	0.999999998769122	0.01	-0.130194878655433	0.0809076117023588
50058	MDA-MB-231	10051-104-1	Lapatinib	uM	10	1250	Inf	0.813042200872392	-0.0637056295758236	0	0.999999981556506	0.01	-0.333352831975783	0.243121959927602
50058	MDA-MB-231	10051-104-1	Lapatinib	uM	10	2500	23.648700918278	0.763099086978841	0.00701269739560673	10.721260047049	0.464592818367828	3.34693725414514	0.941024033673565	4.98152976070587e-05
50058	MDA-MB-231	10051-104-1	Lapatinib	uM	10	5000	Inf	0.830676829207317	0.00756697564235658	3.83543455541454	0.82926953507574	4.99465950536723	0.923581309616994	0.000123366874170028
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	2	156.25	Inf	0.235936141249816	0.493260550444313	0	0.618660207290401	0.01	-2.22044604925031e-16	0.175024046605246
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	2	312.5	0.096810276711076	0.11972368140074	0.573554854620208	0.0755404147918456	0.148181584787048	1.41682259461458	0.864383600903914	0.000918528699948795
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	2	625	0.122262596401688	0.15561753795006	0.538255408930889	0.0828051319350672	0.152483022724434	0.933569934108794	0.888892876806029	0.000457189934268798
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	2	1250	0.224057489967457	0.0907860887458207	0.484065873367165	0.166075823733854	0.1250882404517	0.961461037473994	0.970075063963311	4.63571051401157e-06
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	2	2500	0.209509709835271	0.10797807125674	0.504366311823538	0.153627799832846	0.100420153575347	0.722654858927183	0.959133162105648	1.3797443454755e-05
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	2	5000	0.192782781019526	0.264549682379467	0.486457550455926	0.0837687575080277	0.222448429424636	0.706177026517034	0.945140469226006	3.86707246449181e-05
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	10	156.25	0.384057589713099	0.164991290914757	0.397349632401273	0.260898527427761	0.198464202214701	1.30791416941413	0.981977973872508	7.85801136160558e-07
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	10	312.5	0.642887655721151	0.202835030115383	0.323606614502028	0.433576705479282	0.243349000400765	1.69304080513526	0.952603292881749	2.31802756198718e-05
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	10	625	0.760755189522795	0.242378281092744	0.330999719317885	0.424041685122322	0.243794124723599	1.14396891773996	0.997290102847759	1.03594055556044e-09
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	10	1250	0.485565367295537	0.232081959650067	0.36740197161686	0.281434859597122	0.253942599799061	1.30001188723394	0.976558395618768	1.97222138065278e-06
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	10	2500	0.445681086716479	0.247569430145466	0.390070749581681	0.233783131023608	0.241557100064707	1.02281981941282	0.992809706825629	3.15219513824516e-08
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	10	5000	0.307443437799155	0.193244638364431	0.442372584056621	0.222099653889628	0.17081318877524	1.2854481586893	0.985811556492341	3.40229246775792e-07
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	11	156.25	0.297957123695861	0.371444611772501	0.380877790660309	0.0949723981242218	0.402171480236839	1.42683603829915	0.859389527717778	0.00104246584385737
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	11	312.5	0.466413238061943	0.26713437338392	0.362978982728222	0.19749173278287	0.326506860712685	1.23167381030335	0.925626402051609	0.000112193002578809
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	11	625	0.415599463688753	0.315367459013024	0.34739640998293	0.149648682701845	0.363971261377967	1.2744289503571	0.966821405263754	6.6527768602942e-06
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	11	1250	0.350125580453823	0.262294821372004	0.403388978560064	0.161903065276373	0.267484935477506	0.992686297038541	0.995114162191283	8.15242218177303e-09
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	11	2500	0.227723347313038	0.249472020099607	0.432033303610038	0.117793824909337	0.259264599763418	1.10879021810162	0.99288710644534	3.03502367682285e-08
50058	MDA-MB-231	10071-101-1	Palbociclib	uM	11	5000	0.121972964654707	0.186016626806999	0.513761186187174	0.0788730333302828	0.184783135007659	1.05823286965276	0.991055733897943	6.76716070957539e-08
50058	MDA-MB-231	10097-101-1	Erlotinib	uM	10	156.25	Inf	1.057819329264	-0.27924300286774	0	0.999999995134817	0.01	-3.66594677000689	0.999999959352321
50058	MDA-MB-231	10097-101-1	Erlotinib	uM	10	312.5	Inf	0.870943681457967	-0.151510517544729	0	0.999999995516754	0.01	-1.31818185260611	0.803671830028982
50058	MDA-MB-231	10097-101-1	Erlotinib	uM	10	625	Inf	0.733014261232278	-0.0381610936780182	11.0494625599318	0.718972501161979	4.99999999863941	0.659612576372369	0.0223555951723532
50058	MDA-MB-231	10097-101-1	Erlotinib	uM	10	1250	Inf	0.731570694795771	-0.0438421340262337	16.0693308745336	0.640409632974597	4.98752600767912	0.665201214058698	0.0193869595602707
50058	MDA-MB-231	10097-101-1	Erlotinib	uM	10	2500	Inf	0.705843026606787	0.00460215265900222	12.2887016269922	0.679614832963876	4.98791634863806	0.966606018848446	6.80516550555232e-06
50058	MDA-MB-231	10097-101-1	Erlotinib	uM	10	5000	Inf	0.796301819718906	0.000425949865211442	20.9256865994259	0.56266170483462	2.9221044803337	0.941685225657978	4.78878233530766e-05
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	2	156.25	Inf	3.65954191838795	-0.849618100024569	0	0.999999982190208	0.01	-0.373224512176025	0.999999974890136
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	2	312.5	Inf	1.75346909749592	-0.339898611669315	0	0.999999999971406	0.01	-0.429573202667008	1
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	2	625	Inf	0.816444126568249	-0.186674164781265	0	0.999999592851846	0.01	-1.15660787416991	0.99999254333847
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	2	1250	6.38266819944401	0.298488653899206	0.04837944983141	3.73244563186653	0.465807871847384	4.99999992112641	0.825269372047862	0.00222993206235667
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	2	2500	4.41955469792319	-0.0339303651314564	0.169743249146137	4.49033928526633	-0.0413437276318909	4.99998342879762	0.993613934188248	2.08121460065769e-08
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	2	5000	4.41658978655718	-0.297351764772202	0.229143302035547	5.23492252795286	-0.329463737978196	2.97775516087012	0.988866328121638	1.45624505343278e-07
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	10	156.25	Inf	1.71398793566929	-0.129554226396359	0	0.999999885497705	0.01	-0.248271174939979	0.999999440975374
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	10	312.5	Inf	0.846000689768186	3.81872455252269e-05	0	0.999999328458928	0.01	-0.0519844196060717	0.999995797044648
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	10	625	Inf	0.508793742231298	0.0183478384002001	4.64563737662908	0.668047092855083	4.99999625709924	0.697218428978232	0.0152740086781492
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	10	1250	9.28492922176242	0.384705515712817	0.0494503990739023	6.97950032239914	0.37999518322816	4.99999997515109	0.974423503155224	2.67573875889493e-06
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	10	2500	5.53464216992883	0.18815499477628	0.119306172083219	4.96546032553832	0.209383777802842	4.99999986148299	0.991978316711479	4.62305743686997e-08
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	10	5000	4.70601422446244	-0.0806539971740353	0.180572129591528	4.83931097288446	-0.0749386169060462	4.99999999951415	0.978397752943083	1.48165213176288e-06
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	11	156.25	Inf	1.56761058722915	-0.24100778764102	0	0.999999999945785	0.01	-0.29374312953341	1
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	11	312.5	Inf	0.981125305258867	-0.102849071756463	0	0.999999999815281	0.01	-0.353621893851088	1
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	11	625	Inf	0.444514669825786	-0.0135285358216284	0	0.999999999432599	0.01	-0.0198653798424633	0.868378678600836
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	11	1250	Inf	0.316858047337576	0.0658944133393276	4.88719807370019	0.505541837102995	4.99964491226503	0.805115850398787	0.00326751668697978
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	11	2500	5.99372117252049	0.250865081270294	0.111119584263989	5.18605082548695	0.257522552795869	4.99999710709991	0.985106200910112	4.03198788911929e-07
50058	MDA-MB-231	10099-101-1	Nilotinib	uM	11	5000	4.63443970159645	-0.0306005362180579	0.158214904381987	4.59601221994783	0.0203883780289312	4.99999994588866	0.975643301296748	2.25509313822592e-06
50058	MDA-MB-231	10102-999-6	Taxol	uM	2	156.25	0.0172663856162181	-0.113123979794785	0.448508752668069	0.0195182747114498	-0.0659705899291328	1.01096674680832	0.814165565639464	0.00276657001351477
50058	MDA-MB-231	10102-999-6	Taxol	uM	2	312.5	0.0095486354943927	-0.100959442862282	0.530376831503929	0.0104751384772117	-0.0516784377018974	1.06209954174604	0.894629402960924	0.000379767716151447
50058	MDA-MB-231	10102-999-6	Taxol	uM	2	625	0.0105220602234709	0.0901459076781674	0.48216728610866	0.00895762081868256	0.0834798477021194	1.13483238774772	0.92550957299762	0.000112811045270611
50058	MDA-MB-231	10102-999-6	Taxol	uM	2	1250	0.00562993495296533	0.0622193329013969	0.552651250997925	0.00495164651379577	0.0815416549364826	1.38677273768451	0.974927000533354	2.49587033962495e-06
50058	MDA-MB-231	10102-999-6	Taxol	uM	2	2500	0.0074246736183467	-0.0154549526860347	0.535787414307682	0.00718094259719546	0.0223850910973554	1.37225785908365	0.979591793266518	1.21427473098734e-06
50058	MDA-MB-231	10102-999-6	Taxol	uM	2	5000	0.00933806601445112	-0.138426507718756	0.546674456864953	0.01020342698332	-0.0761155536525867	1.59888285364475	0.98515323963414	3.98759411157634e-07
50058	MDA-MB-231	10102-999-6	Taxol	uM	10	156.25	0.00297544585706917	0.065267553034621	0.582146482477191	0.00259311146070475	0.113779737306162	1.8773366995095	0.958889342893554	1.40877120079486e-05
50058	MDA-MB-231	10102-999-6	Taxol	uM	10	312.5	0.00248200606217938	0.100801357831745	0.622802970704287	0.00207013038461477	0.114306740665208	1.43046453821663	0.984974473482504	4.158186340808e-07
50058	MDA-MB-231	10102-999-6	Taxol	uM	10	625	0.00325989475804991	0.0596279168742022	0.609003265564193	0.00279583259251226	0.0932161656052719	1.34357583224841	0.993596222545689	2.10148748402972e-08
